,li_0grow_tmp,li_123_tmp,li_1grow_tmp,li_1up_tmp,li_2grow_tmp,li_2up_tmp,li_3grow_tmp,li_3up_tmp,li_4grow_tmp,li_4up_tmp,li_5grow_tmp,li_5up_tmp
6579,0.021294005,-0.02379041,-0.017073154,-0.013632687,0.021364076,0.006616989,0.011637506,-0.032180207999999995,0.023648598,-0.02711581,0.014604776000000002,-0.039603912000000005
6581,0.015544006,-0.023809524,-0.018867925,-0.008503400999999999,0.019197243,0.001748252,0.007029842,-0.025684931,0.003514868,-0.006980768,0.005328561,-0.014010473
6586,0.017538233,-0.023816985,-0.0050955409999999994,-0.015982451,0.005432981999999999,0.001600544,0.067116324,-0.057533346,0.020351845,-0.083754712,0.019420938999999998,-0.042596349000000006
6587,0.007142801999999999,-0.023822477999999998,-0.012398911,0.012002193999999999,0.014867875,-0.008733635,0.021348304,-0.034183429,0.024769632000000003,-0.045104523,0.001726087,-0.023046643999999998
6588,0.00199001,-0.023833122,-0.003964341,0.001986157,0.002014058,-0.011940258999999998,0.012244857,-0.015075377,0.018769489,-0.03326607,0.011530377,-0.023541392999999997
6589,0.0014728870000000002,-0.023833733,-0.00033966300000000003,-0.000791933,0.007882134,-0.008494733,0.0027479509999999998,-0.010087351,0.000575063,-0.0073076040000000005,0.006714541,-0.007012312
6590,0.003017502,-0.023866812,-0.001199736,0.0030084240000000004,0.022072286,-0.020420384,0.004932207,-0.026994602000000003,0.002466153,-0.004908,0.00310752,-0.010455178
6592,0.054258242000000005,-0.023887079,-0.020422056,-0.042996743,0.019972451999999998,0.009034051,0.011157601000000001,-0.031735314,0.026637868999999998,-0.042068966,0.026666667,-0.053295933
6593,0.046236835,-0.023897201,-0.002335236,-0.053768696,0.010214771999999999,-0.0070221319999999995,0.016098712,-0.033704952,0.016076293999999998,-0.030895116,0.002745799,-0.023330731
6594,0.026360973,-0.023915885,-0.006571429,-0.022892238999999998,0.021071146000000002,-0.017256313,0.02529771,-0.036973375,0.036923107999999996,-0.056603800999999995,0.006921981,-0.03545994
6595,0.037295989,-0.023970037000000003,-0.029345372,-0.004494382,0.032941224,-0.011627907,0.13599994699999998,-0.145785916,0.00280112,-0.161971792,0.025862068999999998,-0.027932961
6599,0.016949095,-0.024074073999999997,-0.016759777,-0.005555556,0.034883603,-0.022727216,0.011764765,-0.044943767,0.00887568,-0.017441918,0.005952441,-0.014662757
6602,0.022583927,-0.024139652,-0.007755895,-0.006676888000000001,0.016281458999999998,-0.007816571,0.010615764,-0.026356589,0.004278075,-0.017857142,0.030871115,-0.034078912
6603,0.024970272999999998,-0.024168581,-0.011813348999999999,-0.017981439,0.004770423,0.002390915,0.017597087,-0.021958457,0.01038485,-0.023852057000000003,0.0018304460000000001,-0.009069044
6604,0.00716295,-0.024264399,-0.009126664,-0.00683305,0.007505991,0.000566827,0.000996441,-0.012510529,0.009268631,-0.018060253000000002,0.007864739,-0.01477971
6605,0.033788465,-0.024430537000000002,-0.0039782640000000005,-0.08715750800000001,0.006184067,-0.001815577,0.008064479,-0.013738213999999999,0.004074111,-0.018181818,0.013528673,-0.018443378
6607,0.014133504,-0.024502178,-0.000317417,-0.018497009,0.016323493999999997,-0.018447457,0.00722168,-0.026219066,0.009151256,-0.013395515,0.012652126000000001,-0.023263412999999997
6608,0.042727318,-0.024556872,-0.004100228,-0.043156057000000005,0.045757912000000005,-0.04025622,0.026302921,-0.064266178,0.007920792,-0.041290888,0.042202779,-0.045677845999999994
6610,0.016361848000000002,-0.024621194,-0.00952381,-0.005681799,0.012548301000000001,-0.003846173,0.013671893999999999,-0.023832221,0.0029468959999999996,-0.019267822,0.004945599,-0.009794319000000001
6611,0.021052632,-0.024627721,-0.005244755,-0.017182131,0.0035087720000000003,0.001757469,0.007092199,-0.013986014,0.018115942,-0.028169014,0.0036429870000000003,-0.023131673
6612,0.001818277,-0.024629217000000002,-0.000820627,-0.001170943,0.012569526999999999,-0.019887363,0.002098645,-0.014186876999999999,0.006035794000000001,-0.018549492,0.005526914,-0.024119727
6613,0.043798939,-0.024661337000000002,-0.012663975,-0.02340985,0.00231372,-0.010077852,0.032470753,-0.054478324,0.011767676999999999,-0.055568738,0.008364968,-0.023756471
6614,0.046820928,-0.024664144,-0.011594261000000002,-0.047487629,0.067278349,-0.041055662,0.015,-0.083094608,0.17101449300000002,-0.150246305,0.046788990999999995,-0.32549505
6615,0.011210761999999999,-0.024685883,-0.011235955,-0.013303768999999998,0.064903846,-0.054545455,0.014457831,-0.063205418,0.0325,-0.049881235,0.012658228,-0.043583535
6618,0.008359456999999999,-0.024697687000000003,-0.012886598,0.005181399000000001,0.019381823,-0.0031331590000000004,0.012105263,-0.023638182,0.005789526,-0.011960478,0.006400053,-0.018838356
6619,0.017985611999999998,-0.024734982000000003,-0.034965035,0.010600707,0.051851852000000004,-0.02173913,0.018796992,-0.063380282,0.007633588,-0.033210332,0.035294118,-0.034090908999999996
6621,0.002784511,-0.024759876,-0.005103743,0.020131898999999998,0.023060796,-0.021203796,0.000349336,-0.022540982999999997,0.002097134,-0.000698498,0.0021156210000000003,-0.010812661000000001
6623,0.024800664,-0.024776694,-0.012708107,-0.013828825,0.021515106000000003,-0.009764845999999999,0.01671188,-0.028521368,0.015172413999999999,-0.033762772,0.028195393,-0.036231839
6625,0.022509819,-0.02485781,-0.044393482000000005,0.019675303,0.07152167400000001,-0.024710534,0.048139698,-0.11025542199999999,0.014134886999999999,-0.06722689400000001,0.028534834,-0.044570378
6626,0.007106599,-0.024865591,-0.011167513,-0.0070564519999999995,0.017580145,-0.007186858000000001,0.003102378,-0.017276423,0.017913593000000002,-0.021649485,0.028108108,-0.042443064
6629,0.001610354,-0.024919623999999998,-0.017460286000000002,0.01286172,0.012096774,0.0016154770000000001,0.020627063,-0.03426298,0.003327804,-0.028294261,0.019491559,-0.021558856
6630,0.059405941,-0.024922117999999997,-0.038095238,-0.018691588999999998,0.06185567,-0.03960396,0.054945055,-0.116504854,0.011111111000000002,-0.0625,0.022727273,-0.032967033
6631,0.005087812,-0.024927106,-0.003901721,0.002531086,0.018938555,-0.014516174,0.0009358210000000001,-0.019274896,0.018281102,-0.01542777,0.006941144000000001,-0.025880159
6633,0.0019407570000000002,-0.02493946,-0.003402284,-0.003631889,0.021999536,-0.002438381,0.022558255,-0.035159076000000004,0.028232998999999998,-0.038303079,0.006080517,-0.032360872
6634,0.030674847,-0.024943311,-0.015424165,-0.007653061,0.035242291,-0.012184508,0.038843722000000004,-0.05787234,0.191983122,-0.175652174,0.115976331,-0.252212389
6635,0.028021016,-0.024985804,-0.000874126,-0.025553662999999997,0.010638298000000001,-0.01312336,0.002688172,-0.021052632,0.011828935,-0.017873101000000002,0.019534884,-0.033273381
6637,0.030595813,-0.025,-0.028481013,-0.0125,0.014492753999999998,0.011400651000000001,0.029752066,-0.03968254,0.027072758,-0.051364365999999995,0.024347826,-0.052718287
6638,0.025862127000000002,-0.025023351,-0.025170328999999998,-0.054061650999999995,0.050140142,-0.024605013999999998,0.01405754,-0.071767554,0.086759579,-0.095778166,0.054866552,-0.14684193199999998
6639,0.004934211,-0.025095472,-0.003194888,0.024549917999999997,0.09323583199999999,-0.123397436,0.014732965,-0.09197324400000001,0.011214953,-0.029038112999999997,0.019493177,-0.051756007
6640,0.024096386,-0.025098039,-0.079470199,0.065882353,0.269444444,-0.136690647,0.027777778,-0.21225382899999998,0.064896755,-0.083783784,0.036923077,-0.099722992
6641,0.003436357,-0.02511411,-0.009090955,0.004566233,0.04750594,-0.034403671000000004,0.009627004,-0.057823109000000004,0.017031655,-0.020262288,0.017114816,-0.021531029
6643,0.011231709,-0.025142248,-0.015155304,-0.0062751000000000005,0.019630579,-0.003783098,0.004936956,-0.028279232999999997,0.008832806,-0.012023278,0.0224412,-0.026071755
6646,0.012987013,-0.025166192,-0.021126761,0.011396011000000001,0.024637681,-0.007194245,0.08490566,-0.10042432800000001,0.00952381,-0.086956522,0.060504202,-0.064465409
6647,0.0008265289999999999,-0.02518586,-0.010758559,0.010597246999999999,0.009818822,-0.004542965,0.00028021299999999997,-0.022733444,0.005617217,-0.002381592,0.006224289,-0.012847353999999998
6648,0.011655011000000002,-0.025192073,-0.013840785,-0.001152166,0.018823506,-0.005847953,0.017985611000000002,-0.036951456,0.027638267,-0.06242643,0.024296702000000003,-0.044009875999999996
6649,0.057777777999999995,-0.025210084,-0.017621145,-0.046218487,0.10576923099999999,-0.06726457400000001,0.04,-0.130434783,0.025641026,-0.0625,0.06557377,-0.085
6650,0.022819886,-0.025232404,-0.0184,-0.003984064,0.019623876000000002,-0.003259984,0.018348623999999997,-0.038492382,0.0168492,-0.027846028,0.028695652000000002,-0.047224524000000004
6651,0.021603005,-0.025232433999999998,-0.005644403,-0.022678577000000002,0.00282391,0.00504579,0.000633312,-0.011889831000000002,0.007320178,-0.005696203,0.000642499,-0.016429731
6652,0.012494658,-0.025248241,-0.016239316,-0.0042553190000000005,0.025652174,-0.00086881,0.013152215,-0.0330649,0.020297745,-0.040675074,0.029072404,-0.041998274
6653,0.02953451,-0.02525726,-0.006047104,-0.020268163,0.007073955,-0.004162664,0.008763421,-0.016283557,0.002936378,-0.013835264,0.016118388,-0.011060506999999999
6654,0.009846826999999999,-0.025279884,-0.016094421,0.009750813,0.03080308,-0.0087241,0.029445073999999998,-0.057630735999999995,0.026932084,-0.060506051,0.024154589,-0.055872292000000004
6655,0.002237092,-0.025297597,-0.00791862,-0.013392813,0.001131199,0.007981825,0.011441647,-0.012429356,0.025551754,-0.026018144,0.01173709,-0.035107677000000004
6656,0.007653061,-0.025316456,-0.012531328000000001,0.010126582,0.040522876,-0.029187817,0.028455285,-0.072864322,0.009549795,-0.034255599,0.022503516,-0.039189189
6657,0.000385951,-0.025334349,-0.002688249,0.004629668,0.003883495,-0.008471275,0.00234375,-0.00967118,0.000392773,-0.007794271,0.0015698589999999998,0.00039265800000000005
6658,0.014744146000000001,-0.025356125,-0.017918088999999998,0.001709402,0.04,-0.022589052999999998,0.015384615,-0.055555556,0.024231127999999998,-0.043672014,0.050098232,-0.073703367
6659,0.047619022000000004,-0.025384737,-0.0007567610000000001,-0.056639719000000005,0.015372842,-0.014642816999999999,0.007246351,-0.024981125,0.027630208,-0.032887951,0.001331886,-0.02947257
6661,0.0017684060000000001,-0.025399714,-0.002058824,0.000294145,0.004127447,-0.000294783,0.000589797,-0.0044040220000000005,0.002072203,-0.004420896,0.002087653,-0.009453442
6662,0.026660527000000003,-0.02544583,-0.00578369,-0.032348322,0.007027477,-0.006631763000000001,0.009290126,-0.023493881,0.0010753610000000002,-0.012390796,0.00358461,-0.001074206
6663,0.019877583,-0.025487198,-0.007598784,-0.013493133999999999,0.010769168999999999,-0.004594242,0.004651225,-0.01826478,0.001564914,-0.013888919,0.017488043999999998,-0.017187469
6664,0.026172301000000002,-0.025504782,-0.00441989,-0.038257173,0.006711409000000001,-0.007769145,0.010321101,-0.031111111,0.032748538,-0.029511917999999998,0.026190476,-0.048697622
6665,0.040843282,-0.025527449,-0.00199069,-0.046202543,0.010709498000000001,-0.006648989,0.00403497,-0.015231775,0.009459466,-0.008707314,0.039325807000000004,-0.046854057000000005
6666,0.044176707,-0.025641004,-0.033301002,-0.008653846,0.001481481,-0.096989967,0.073674753,-0.17677514800000002,0.045627376,-0.11966527199999999,0.048951049,-0.09
6670,0.020392854,-0.025667936000000002,-0.005024604,-0.018673925,0.003114105,0.000590958,0.016672186999999998,-0.01760964,0.006580096,-0.022668868999999998,0.022806049,-0.025439957000000003
6671,0.015303118999999999,-0.025700522000000003,-0.005931257,-0.022608637999999997,0.003592754,-0.003579893,0.038570022,-0.048627685,0.010126582,-0.045893662,0.004450095,-0.014411028000000001
6672,0.011259383000000001,-0.025704481,-0.010642651999999999,0.00742268,0.017602681999999998,-0.012825776,0.00126685,-0.024711737,0.017971758,-0.014339857,0.069406393,-0.079445184
6673,0.041666667000000004,-0.025777777999999998,-0.0037071359999999998,-0.040888889,0.021904762,-0.023255814,0.03960396,-0.05871388599999999,0.030456853,-0.061904762,0.017653167,-0.051231527
6674,0.051743038,-0.025780015,-0.00224069,-0.069626849,0.00272787,-0.012126588999999998,0.027308494,-0.020403581,0.003975725,-0.036720005,0.008081768000000001,-0.020032611000000002
6675,0.023166022999999997,-0.025786164,-0.005758157,-0.016981132,0.04040404,-0.044401544,0.050632910999999996,-0.07961165,0.006342495,-0.050200802999999995,0.0065075919999999995,-0.031512605
6676,0.011409158,-0.025812988999999998,-0.000307631,-0.009146310999999999,0.00526802,-0.006771375,0.0021861339999999997,-0.012946949,0.027217482999999997,-0.026799626,0.051134438,-0.07948880400000001
6677,0.005464508000000001,-0.0258152,-0.004109644,-0.008152147,0.0013679620000000001,0.005502091,0.011111167,-0.016393388999999998,0.006993007,-0.017857197,0.018678219,-0.033333361
6679,0.011904762,-0.025882352999999997,-0.019685038999999998,-0.003921569000000001,0.064784053,-0.032931727,0.005813953,-0.060842434,0.09706144300000001,-0.072667217,0.004541326,-0.106331169
6681,0.037209333,-0.025909347000000003,-0.021374076000000002,-0.020926786,0.033492887,-0.021840843,0.016339869,-0.055555614,0.02861946,-0.045016045,0.006768224000000001,-0.032733225
6682,0.005873260999999999,-0.025950989,-0.012155538,-0.022433957999999997,0.012415174,-0.00031822400000000004,0.003203364,-0.018446723999999998,0.013459674,-0.011495413000000001,0.010371875,-0.037080386
6683,0.010966415,-0.025988701,-0.032666667,0.016949153,0.023399862,0.00137836,0.040569395,-0.055144585999999995,0.035242291,-0.068399453,0.0037037040000000004,-0.042553191
6685,0.029336052,-0.025999982999999997,-0.019582935,-0.017,0.037348738,-0.013748353,0.027415797999999998,-0.06592289700000001,0.009128575,-0.04491403099999999,0.030019767000000003,-0.032072341000000004
6686,0.0018182270000000002,-0.026013368,-0.011251126,0.008166878,0.013729976999999999,-0.005461948,0.011085403999999998,-0.022573363,0.018859123999999998,-0.031064414,0.009496724,-0.025451271
6687,0.018994856,-0.026019392000000002,-0.009792401,-0.00854365,0.042839616,-0.030458898999999998,0.018272425,-0.057902937,0.002923935,-0.023654118999999998,0.025817556000000002,-0.032069971
6688,0.00655308,-0.026041667,-0.024358974,0.015625,0.049597855,-0.019710907,0.023448276,-0.074074074,0.016901408,-0.043126685,0.02489019,-0.05401662
6689,0.045751634000000006,-0.026041667,-0.05015674,-0.003125,0.119298246,-0.059405941,0.1003861,-0.18808777399999999,0.036000000000000004,-0.122807018,0.024793388,-0.065637066
6690,0.01352657,-0.026056562000000002,-0.012416428,-0.001906578,0.028292683,-0.008704062,0.017910448,-0.046489564000000004,0.023565574,-0.045943304000000004,0.004171011,-0.04004004
6692,0.0073184009999999996,-0.026120014,-0.013903193000000001,0.00778412,0.039416847000000005,-0.032898172,0.034059185,-0.06961039,0.003361345,-0.036177106,0.013636364,-0.017308766
6694,0.033653968,-0.026162886,-0.018518519,-0.026744242999999997,0.008464268,0.006695131,0.04770986,-0.057553957,0.045637584,-0.09532477800000001,0.018679118999999998,-0.037869063
6695,0.013192572,-0.026175201000000002,-0.012160478,-0.01161855,0.0036877890000000003,0.001436171,0.021052632,-0.03041441,0.020494336999999998,-0.02412367,0.022149858999999997,-0.046583852
6697,0.000605724,-0.026264517,-0.001925345,-0.004439104,0.0051019590000000005,-0.004975144,0.003173618,-0.008324802,0.00702695,-0.012450228999999998,0.00321306,-0.009953843
6699,0.02163011,-0.026337327,-0.005901491,-0.012120298,0.025976047999999998,-0.019684455,0.02081636,-0.044889642,0.025415265,-0.04094311,0.002666667,-0.028025271
6700,0.0059079169999999995,-0.026363912000000003,-0.021990741,0.014878582,0.03555729,-0.012623235,0.049579875999999995,-0.081790162,0.033376078999999996,-0.064451521,0.026246631,-0.053416108
6701,0.04048583,-0.026372676,-0.0040431270000000005,-0.037613489,0.013812155,-0.020297700000000002,0.016830295,-0.028610353999999998,0.009943182,-0.028965517000000003,0.008583691,-0.016877637
6703,0.01140919,-0.026390879,-0.002744953,-0.010653813,0.012043032,-0.015456278,0.029720715,-0.049086292999999996,0.0029438629999999997,-0.041666708,0.014429707,-0.014224452
6707,0.001151295,-0.026451947000000003,-0.001152738,-0.002300115,0.012865497,-0.013271783,0.006474397,-0.019053118,0.005970149,-0.020467836,0.021380451,-0.028486587999999997
6708,0.00443459,-0.026490066,-0.00155314,-0.005077263,0.023755656,-0.017777778,0.00456621,-0.032044199,0.025345622,-0.013636364,0.09139523599999999,-0.075505618
6709,0.01021892,-0.026493161,-0.010130188,-0.001445058,0.00291965,0.0014619589999999999,0.010264018,-0.007278021,0.007342144,-0.011611088,0.016296267,-0.016034957
6710,0.008746356,-0.026493256,-0.001449275,-0.002890173,0.0058309040000000005,-0.004354136,0.058732612000000003,-0.06231884099999999,0.025477707000000002,-0.08321167900000001,0.027868852000000003,-0.052795031
6712,0.031996986,-0.02664681,-0.004990357,-0.026895822000000003,0.004253697,-0.002314838,0.01284042,-0.010396657,0.007843137,-0.020361076999999998,0.012663229,-0.016731533
6717,0.019825073000000002,-0.026681912999999998,-0.021240011,-0.004002287,0.014010625,0.004692082,0.063125,-0.07887167099999999,0.018319709,-0.069370958,0.005736138000000001,-0.026674998
6719,0.004238001,-0.026727637000000002,-0.011434511000000001,0.014946403999999998,0.022261798,-0.015948107,0.012305483999999998,-0.037282298,0.024080826,-0.027529442999999997,0.002203029,-0.022258087000000003
6720,0.0024395610000000002,-0.026769424,-0.010481778,0.006083959,0.014353106000000001,-0.0065186390000000006,0.009519847,-0.023246432,0.023329755,-0.033415272999999995,0.00447759,-0.027979233
6721,0.002892521,-0.026782035,-0.003731343,-0.006180429,0.018987299,-0.013732833,0.009349723,-0.025672836,0.033492823,-0.032,0.0030342,-0.029040404
6722,0.015507082,-0.026826247999999997,-0.006236965,-0.007428849,0.00756612,-0.0046024690000000005,0.020042599999999997,-0.021693701,0.053643225,-0.06479928900000001,0.008429414,-0.043699576
6723,0.024390244,-0.026895943999999998,-0.017735334,-0.03042328,0.0055096419999999995,0.008333333,0.047142857,-0.04109589,0.032835821,-0.08594815800000001,0.044164037999999996,-0.083815029
6724,0.012622721000000002,-0.02700831,-0.015299026,-0.004155125,0.016973126,-0.001412429,0.00286533,-0.029207232000000003,0.017467249,-0.018571429,0.050535988,-0.065808298
6730,0.023578419,-0.027100306,-0.085271266,0.048780431,0.087082729,-0.026836212999999998,0.034795764,-0.11748998699999999,0.061389273,-0.09502924,0.004901961,-0.068493094
6733,0.019390582,-0.027173912999999997,-0.008219178,-0.008152174,0.005555556,-0.005524861999999999,0.031609195,-0.038674033,0.044776119,-0.066852368,0.00295858,-0.034285714
6737,0.0015384620000000002,-0.027393753,-0.002298851,0.0023041470000000003,0.033386328,-0.033794162999999995,0.018473896,-0.042307692,0.07712766,-0.110410095,0.004456328,-0.07654321
6738,0.011733307,-0.027499544,-0.0007997330000000001,-0.011333711000000002,0.002409665,-0.00346857,0.0029594029999999998,-0.007211565,0.010684903999999999,-0.020922721000000002,0.003030331,-0.015993495
6740,0.056701031,-0.027642276,-0.071770335,0.019512195,0.09375,-0.010309278,0.042328042,-0.1,0.016216216000000002,-0.060913706,0.053254438,-0.10106383
6742,0.0035056970000000003,-0.027656477000000002,-0.164122137,0.144104803,0.20985221699999998,-0.07305936099999999,0.003968254,-0.17915309399999998,0.027720738999999998,-0.037549407,0.029755579,-0.05994006
6747,0.005648534,-0.027795787000000002,-0.004345486,-0.005724757,0.00839874,-0.01265689,0.003213653,-0.011068515,0.010185851999999999,-0.013144836000000002,0.001344711,-0.011191158
6748,0.015128593000000001,-0.027819166,-0.006015068,-0.008941848,0.010686962,-0.009077126,0.004601289000000001,-0.015105741,0.017107277,-0.01832055,0.011023558999999999,-0.029052017000000003
6749,0.008909723,-0.027861679,-0.004046094,-0.004415462,0.003996889,-0.0031250159999999996,0.004099945,-0.009991406,0.0030161520000000002,-0.010679231,0.001276903,-0.008467199
6750,0.020435407,-0.027879585,-0.020255176,-0.004842971,0.011758485,0.004698590999999999,0.011027978999999999,-0.029978922,0.054061752000000005,-0.063425786,0.024092831000000002,-0.071477263
6751,0.013174807,-0.027909947,-0.006789557,-0.019029527,0.027369176000000002,-0.048502573,0.040758027999999995,-0.06859813299999999,0.002888087,-0.048436962,0.025480059,-0.025198019
6752,0.012724339,-0.027920982999999996,-0.052160582999999996,0.043814464000000004,0.049029288,-0.010420059,0.035317894,-0.067440372,0.080767799,-0.102988951,0.13009089999999998,-0.152479859
6753,0.006024096,-0.027944112000000004,-0.051428571,0.047904192000000005,0.054878049000000005,-0.012048193,0.00617284,-0.063583815,0.018987342,-0.030674847,0.052980132,-0.062111800999999994
6754,0.014601628,-0.027960526,-0.010305029,-0.002467105,0.035775861,-0.033735902000000005,0.007758534,-0.034540157,0.019222412,-0.020958085,0.017310208,-0.03429057
6755,0.045993257999999995,-0.027965083999999998,-0.005355101,-0.042891825999999994,0.01374582,-0.010484641,0.00573233,-0.014406863999999998,0.010136171999999999,-0.015958991000000002,0.018795889,-0.023795927999999997
6756,0.048,-0.027989822,-0.008,-0.045801527,0.008,0.008064515999999999,0.008,-0.007936508,0.025,-0.047619048,0.038961038999999996,-0.06097561
6757,0.011658635,-0.028016825,-0.00061854,-0.0063,0.011720518000000001,-0.009902445,0.013013871000000002,-0.026722275,0.004790786,-0.01895665,0.0036935920000000003,-0.010330546999999999
6758,0.021937843,-0.028026237000000002,-0.00729927,-0.019677996,0.032015066,-0.023897059,0.05,-0.051094890999999996,0.021317829,-0.054945055,0.019920319,-0.04743833
6761,0.0017376720000000002,-0.028042802999999998,-0.000866534,0.000867285,0.017683466000000002,-0.019080711,0.018987324,-0.039096439,0.007266158000000001,-0.023070081,0.011785983,-0.0054102609999999995
6762,0.096153846,-0.028070175,-0.015267176,-0.080701754,0.015384615,0.007751938000000001,0.17857142899999998,-0.151515152,0.03255814,-0.18560606100000002,0.048309179,-0.067567568
6764,0.003144335,-0.028112402,-0.002453386,-0.0018610439999999998,0.003150527,-0.0007870339999999999,0.00019756,-0.006575699,0.024708881000000002,-0.024595002,0.014129262,-0.034786085
6766,0.000520906,-0.028115215,-0.007309398000000001,-0.0027768140000000003,0.008264481,-0.0029804000000000002,0.020288814,-0.045866777000000004,0.001282051,-0.021856001,0.006275378000000001,-0.008962831999999999
6767,0.009914779,-0.028122953,-0.001553246,-0.012425295,0.000794265,-0.020690697,0.006278155,-0.01396827,0.016557343999999998,-0.024156103999999998,0.014439816999999999,-0.028382487999999997
6768,0.006711409000000001,-0.028148133,-0.00446433,-0.0044444440000000005,0.004514673,-0.0067264130000000005,0.009111571,-0.013483101,0.058394212,-0.072234808,0.009756146,-0.057471264
6769,0.032548932999999995,-0.02818602,-0.039470856,-0.0017039829999999998,0.140453604,-0.089071568,0.128333306,-0.23027581800000002,0.04079257,-0.155095991,0.012030516000000002,-0.045912625
6770,0.009276438,-0.028186275,-0.028985507,0.014705882,0.008379888,0.001865672,0.030710172999999997,-0.037857802,0.026732673,-0.059590317000000004,0.003984064,-0.031822565
6771,0.021201413,-0.028258362000000002,-0.008818342,-0.019031142,0.08687258699999999,-0.078291815,0.00984252,-0.09769094099999999,0.012219958999999999,-0.04288499,0.01875,-0.034205231
6772,0.007780203,-0.02827028,-0.009747115,-0.010896912,0.018113,-0.013086446000000002,0.017045638000000002,-0.017940919,0.02631682,-0.047574269,0.033819531,-0.048554476
6773,0.021436227000000002,-0.028331584,-0.020247469,-0.067156348,0.005681818000000001,0.010332951,0.0034324940000000003,-0.012429378999999999,0.00921659,-0.010262258,0.02,-0.029680365
6775,0.007142857,-0.028368794,-0.003558719,-0.003546099,0.014388488999999999,-0.007142857,0.041666667000000004,-0.063829787,0.023715415,-0.08,0.024691357999999997,-0.061776062
6778,0.012745098,-0.028396257,-0.005144662,0.003549532,0.049915075,-0.048157723,0.019594087,-0.075679172,0.015005359,-0.03946462,0.00427354,-0.011615628000000001
6781,0.072142025,-0.028410408999999998,-0.009944788000000001,-0.063146998,0.022122235,-0.007812463,0.002270148,-0.030447542,0.005353767,-0.012835032,0.01592233,-0.020540166999999998
6784,0.001427516,-0.028510287999999998,-0.015029744,0.019600927,0.028933128,-0.018807665,0.008692466,-0.029525482000000002,0.011632133999999999,-0.012208258999999999,0.008046781,-0.017606899
6785,0.0231303,-0.028510461,-0.006941765999999999,-0.022984212,0.0011669,-0.0015534370000000002,0.042700244000000005,-0.044677545,0.009031157,-0.049921920999999994,0.023959646,-0.03213991
6786,0.00219228,-0.028541661,-0.002178973,0.00390625,0.0064272769999999995,-0.004991420999999999,0.014187773,-0.022897151,0.011318333,-0.013989296000000002,0.0060946590000000005,-0.017181605
6787,0.014118158,-0.028557129,-0.008862960999999999,-0.009209655,0.011213734,-0.008069819,0.011298197,-0.018482279,0.011730233,-0.028915688999999998,0.006846189,-0.022965414
6788,0.004231312,-0.028558052,-0.00140056,0.002808989,0.007122506999999999,-0.01542777,0.0071530759999999995,-0.011315417,0.00286944,-0.009943182,0.010043042,-0.00286123
6789,0.043157895,-0.028590649,-0.001048218,-0.037336024,0.014814815,-0.008394544,0.01618123,-0.033368092,0.047404062999999996,-0.059447982999999996,0.019744483,-0.07219827599999999
6790,0.0069197830000000005,-0.028663736000000002,-0.000353849,-0.00422911,0.012475122,-0.02088867,0.006700168,-0.040535714,0.018479653000000002,-0.029580292,0.008681906,-0.052001479
6791,0.005971796999999999,-0.028692218999999998,-0.024325047000000002,0.009444117,0.02633742,-0.0013698360000000001,0.041926347,-0.056402058,0.01219518,-0.063621535,0.0032098340000000004,-0.01692487
6792,0.019512195,-0.028708134,-0.046325879,-0.0015948960000000002,0.12033898300000001,-0.011725293000000001,0.018306636,-0.338880484,0.011547344,-0.026966292000000003,0.007025761,-0.025114155
6793,0.007948021,-0.028721634,-0.003599712,-0.004301118,0.005689685999999999,-0.009465304,0.007574079,-0.013635962,0.006368019,-0.01437747,0.020601476,-0.067839024
6794,0.031708473,-0.028746117999999998,-0.004759638,-0.036238488,0.023027877999999998,-0.023912004,0.021618955,-0.047413795,0.031568281000000004,-0.033464616,0.015471997,-0.042941807
6795,0.004904893,-0.028757341000000002,-0.0017148329999999998,-0.00378277,0.005043622,-0.002576675,0.009339975,-0.01713579,0.013885298999999999,-0.031462096,0.00829768,-0.030908395
6796,0.018518519,-0.028787879,-0.02283105,-0.004545455,0.028571429,-0.018691588999999998,0.019417476,-0.046296295999999994,0.02970297,-0.038095238,0.030612245,-0.057692308
6797,0.008919772,-0.028814717000000004,-0.05715736,-0.028978437000000003,0.017516744,0.041309069,0.040970353,-0.060759544000000006,0.009274414,-0.050750857,0.003831418,-0.012432432
6798,0.00183556,-0.028948364,-0.002813492,-0.001465775,0.024402541,-0.024779159,0.0228205,-0.042239709,0.001423961,-0.031712196,0.008254678,-0.013443653
6799,0.04542777,-0.028969143,-0.01104403,-0.097253536,0.01310503,-0.003160514,0.009770582,-0.017734154,0.023048423,-0.032604101,0.005714242,-0.032943656
6805,0.012658228,-0.029166667,-0.012345678999999998,0.0125,0.012658228,-0.0125,0.012820513,-0.025,0.013157895,-0.037974684,0.026666667,-0.025974026
6808,0.005299976,-0.029315441,-0.003354192,0.00023968400000000002,0.01739341,-0.018749953,0.009417646,-0.02841322,0.009478698,-0.015713233,0.012420735,-0.025203853999999998
6809,0.007708479,-0.029439036000000002,-0.012465374,0.004172462,0.017667845,-0.007713885,0.014194463999999999,-0.021527777999999997,0.005743001,-0.025192442000000002,0.071155318,-0.067094932
6810,0.012799983999999999,-0.029489212999999997,-0.013654593999999999,-0.016587662,0.018775535,-0.002443021,0.001658416,-0.033653885,0.030042918,-0.03559605,0.0008635489999999999,-0.034999975
