li_0grow_tmp,li_123_tmp,li_1grow_tmp,li_1up_tmp,li_2grow_tmp,li_2up_tmp,li_3grow_tmp,li_3up_tmp,li_4grow_tmp,li_4up_tmp,li_5grow_tmp,li_5up_tmp
-0.007142857,0.091127098,0.018181818,-0.010791367,-0.037931034,0.035714286,-0.026788742,0.056989247,-0.049668874,0.052264808,-0.107988166,0.177700348
-0.021786492,-0.005196733,0.002252252,-0.011135857,-0.023861171,0.035955056,-0.027600849,0.046666667,-0.046843177,0.072052402,-0.017751479,0.083333333
-0.014970505,0.021433104,0.010441162,-0.006283794,-0.01238213,0.034347272,-0.048318141,0.067388458,-0.010067493,0.058765706,-0.005696119,0.010169878
-0.003530047,-0.010093314,0.00756995,-0.008350186,-0.01324505,0.007006601,-0.029394937,0.040438383,-0.008861756,0.034743812,-0.009905829,0.010253465
-0.005215774,-0.041252367,0.005157429,-0.00090405,-0.019959194,0.014762868,-0.0132626,0.023714654,0,0.029480296,-0.011933561,0.006527983
-0.000622487,-0.023253415,0.000622293,0.000934257,-0.017463236,0.014925358,-0.019481537,0.040380481,-0.019106452,0.039889974,-0.009710116,0.033862782
-0.016528926,0.007469655,0.031428571,-0.019607843,-0.069948187,0.069252078,-0.016030534,0.094707521,0,0.034393587,-0.031325301,0.0375
-0.060827251,0.053540587,0.058080808,0.025906736,-0.04379562,-0.019093079,-0.021226415,0.078880407,-0.035869317,0.054698795,-0.012904686,0.046682464
-0.041970803,0.008888889,0.007737657,0.033904762,-0.012681159,0.009140768,-0.027027027,0.018348624,-0.010695187,0.038888889,-0.005376344,0.005405405
-0.012389381,0.01911589,0.017953321,-0.001792115,-0.019197208,0.010582011,-0.051282051,0.040925267,-0.037828947,0.095495495,-0.066985646,0.071794872
-0.051470588,-0.03875969,0.017777778,0.046511628,-0.029112082,0,-0.04,0.049475262,-0.047425474,0.098214286,-0.02319236,0.042674253
-0.001564945,-0.018547544,0.017214397,0.001567398,-0.030534351,0.007692308,-0.031296572,0.056692913,-0.005706134,0.078461538,-0.018571429,0.004304161
-0.010714286,-0.009626955,0.01754386,0.028880866,-0.032051282,0.075862069,-0.012779553,0.036423841,-0.006389776,0.012944984,-0.065671642,0.077170418
-0.143730887,0.017857143,0.003058104,0.167857143,-0.011904762,0.024390244,-0.029325513,0.027108434,-0.011661808,0.036253776,0,0.005899705
-0.046263345,0.226368159,0.032142857,0.044776119,-0.059602649,0.044982699,-0.08,0.144366197,-0.052173913,0.153846154,-0.014204545,0.076452599
-0.030769231,-0.074074074,0,0.015873016,-0.015384615,0.015625,-0.015384615,0.015625,-0.022900763,0.0234375,-0.007633588,0.0234375
-0.0078125,0.01312336,0.007874016,0,-0.037593985,0.0390625,-0.007518797,0.0390625,-0.02962963,0.022727273,-0.01459854,0.045801527
0,0.035634744,0.014814815,-0.097995546,-0.015317287,0.111922141,0,0.046666667,0,0.061571125,0,0
0,0.000680272,0,0.008163265,0,0,-0.012,0.012145749,0,0.022267206,0,0.077227723
0,0.005398111,0,0,-0.012,0.012145749,0,0.022267206,0,0.077227723,0,0
0,0.063978495,0.021705426,0.040322581,-0.11,0.062215478,-0.014084507,0.13964687,-0.051612903,0.107142857,0,0.012244898
0,-0.02374552,0,-0.057795699,0,0.069900143,0,0,0,0,0,0
0,0.057061341,0,0.069900143,0,0,0,0,0,0,0,0
0,-0.052784705,0.015189873,-0.014962594,-0.07491082,0.048628429,-0.011627907,0.105398458,-0.007777778,0.058823529,0,0.111982083
0,-0.008070175,0,0,0,0,0,0,0,0,-0.001051525,0.001052632
0,-0.023157895,0,0,0,0,0,0,-0.001051525,0.001052632,0,0.073684211
-0.006,0.007377599,0.020408163,-0.014084507,0,0,-0.038314176,0.044,-0.025714286,0.045816733,-0.0085796,0.025415445
-0.013377952,0.005910517,0.017277486,-0.003911265,-0.036372771,0.018785357,-0.039776862,0.080733888,-0.03870516,0.076787093,-0.022858485,0.056857028
-0.026666692,0.043291194,0.000514297,0.024499474,-0.015189823,0.015163197,-0.007769473,0.02570694,-0.009185676,0.017428618,-0.006905031,0.016036056
-0.015317287,-0.017037037,0.055555556,-0.04,-0.019189765,0.028508772,-0.047131148,0.060869565,-0.018292683,0.058064516,-0.072243346,0.089026915
-0.019522777,0.008849558,0.006521739,0.017699115,-0.015021459,0.006479482,0,0.02832244,-0.008333333,0.016949153,-0.002070393,0.014705882
0,-0.021194605,0.003868472,-0.003853565,-0.001923077,0.001926782,-0.005758157,0.003853565,0,0.00965251,-0.001901141,0.005736138
-0.01399689,0.040483701,0.004702194,0.006309148,-0.018604651,0.00624025,-0.00764526,0.033175355,-0.009174312,0.00770416,-0.00913242,0.013888889
-0.056786704,-0.002447381,0.00979021,0.049926579,-0.01510989,0.008310249,-0.016260163,0.029288703,-0.022427441,0.044077135,-0.095180723,0.120107962
-0.014362657,0.019429265,0.061657033,-0.054644809,-0.071684588,0.012704174,-0.008865248,0.088803089,-0.005309735,0.010733453,-0.040472175,0.055160142
-0.065789474,0.049295775,0.006535948,0.077464789,-0.012903226,0.006493506,-0.018987342,0.032679739,-0.018867925,0.025806452,0,0.006410256
0,0.011111111,0,0.016666667,-0.075757576,0.081967213,-0.014492754,0.131147541,-0.014492754,0.014705882,0,0.014705882
-0.028571429,-0.058823529,0.09375,-0.058823529,-0.028571429,0,-0.028571429,0.029411765,-0.081081081,0.088235294,-0.052631579,0.117647059
-0.108108108,0.101010101,0.027777778,0.090909091,-0.027027027,0,-0.026315789,0.055555556,-0.052631579,0.027027027,-0.025,0.111111111
-0.033333333,-0.022988506,0,0.068965517,-0.032258065,0,-0.060606061,0.1,0,0.064516129,-0.057142857,0.060606061
-0.060606061,-0.032258065,0,0.064516129,-0.057142857,0.060606061,0,0.090909091,-0.027027027,0.027777778,0,0
-0.027027027,0,0.005434783,0.022222222,-0.027027027,0,0,0.027777778,-0.025641026,0.054054054,-0.051282051,0.026315789
-0.02245603,0.020508691,0.007593735,0.015421671,-0.012808435,0.005181316,-0.00834881,0.023417705,-0.034709742,0.04209537,-0.020297059,0.053781791
-0.009054151,-0.003045613,0.003294613,0.003110401,-0.009043698,0.003863261,-0.003651095,0.010485456,-0.005151708,0.010800425,-0.004767353,0.00575374
-0.006120888,0.009430344,0.000573871,0.006158584,-0.049272709,0.051424182,-0.039431094,0.062153374,-0.00981265,0.050609205,-0.023609619,0.03027027
-0.000594383,0.006244405,0.001791075,-0.003865626,-0.015066412,0.00864115,-0.030137744,0.044991002,-0.005689929,0.040248623,-0.022390148,0.022317567
-0.01459854,-0.030864198,0.001089648,0.019629667,-0.026548673,0.025036322,-0.004099761,0.064363636,-0.029145729,0.024013722,-0.031209395,0.06142167
-0.023864172,0.027085582,0.003314267,0.016611832,-0.038033843,0.036183507,-0.008570027,0.06119462,-0.023466841,0.033257697,-0.001133976,0.024393792
-0.004950495,-0.011608624,0.014925373,0,-0.009708738,0.009803922,-0.028436019,0.034313725,-0.05,0.073170732,-0.004504505,0.062200957
-0.036363636,-0.009433962,0.089108911,-0.047169811,-0.045454545,0,-0.009009009,0.057142857,-0.008928571,0.018181818,-0.042016807,0.072072072
-0.003295161,0.007250142,0.003661779,-0.002088098,-0.00822911,0.013377363,-0.005107303,0.015384685,-0.016836172,0.026522981,-0.005498184,0.017633096
-0.016418545,0.00383436,0.000424298,0.019114331,-0.006315789,0.007380412,-0.003365595,0.007203373,-0.005895533,0.01671594,-0.010799711,0.013197477
-0.007983972,-0.038900093,0.00300004,0.006036197,-0.023391833,0.022931146,-0.023719165,0.05189627,-0.076651947,0.103012612,-0.000888871,0.073473241
-0.013623978,0.054788175,0,0.009668453,-0.005412747,0.010943967,0,0.005442204,-0.017172973,0.024357158,-0.039190873,0.063171988
-0.04,0.029166667,0.016326531,0.020833333,-0.046511628,0.036144578,-0.01532567,0.06097561,-0.033457249,0.046692607,-0.003717472,0.034615385
-0.025454545,-0.023631841,0,0.014925373,-0.014492754,0.014705882,-0.028268551,0.040441176,-0.017421603,0.043636364,-0.020547945,0.035460993
-0.017647059,-0.03992016,0.018072289,-0.005988024,-0.035294118,0.00591716,-0.05027933,0.091463415,-0.037634409,0.094117647,-0.03626943,0.078212291
-0.048780488,0.049145299,0,0.044871795,-0.006097561,0.006134969,-0.041420118,0.036809816,-0.023121387,0.067901235,-0.085561497,0.106508876
-0.060746932,0.034527902,0,0.057337903,-0.002398034,0.009522273,-0.054869729,0.05144229,-0.000757286,0.064666975,-0.006648565,0.00318325
-0.02915952,-0.009128386,0.003445306,0.025618375,-0.007685739,0.005150215,-0.022823331,0.018072289,-0.030179445,0.060553633,-0.020917136,0.045416316
-0.020917136,-0.039441249,0.008103728,0.013968776,-0.015885624,0.012057878,-0.024180967,0.034705408,-0.027128862,0.060751399,-0.002264151,0.026336174
-0.01695824,0.026954215,0.020967742,0.002695472,-0.026413101,-0.003159558,-0.017939518,0.058600109,-0.011534704,0.040709864,-0.033651431,0.010147185
-0.027445158,-0.027877544,0.00600005,0.026167265,-0.016280168,0.007455218,-0.013559274,0.035606769,-0.012955854,0.023073097,-0.010838785,0.031599368
-0.008837525,-0.008230453,0.021052632,-0.022633745,-0.042866711,0.026116838,-0.024246396,0.067879636,-0.0058862,0.026863667,-0.020382166,0.032894737
-0.039780521,0.023095238,0.006944444,0.028571429,-0.013605442,0.013793103,-0.00203666,0.015862069,-0.045751634,0.040816327,-0.012491782,0.041780822
-0.023952096,0.00204499,0.005952381,0.030674847,-0.010016306,0.016094675,-0.011299435,0.041176471,-0.005617978,0.017142857,-0.005617978,0.005649718
0,-0.047058824,0,0.011764706,0,-0.011627907,-0.023529412,0,-0.022727273,0.060240964,-0.022222222,0.046511628
-0.097826087,0.044176707,0.094117647,0.024096386,0,0.096774194,-0.009803922,0,-0.019417476,0.01980198,-0.028301887,0.04950495
-0.139689579,-0.071305842,0.042392127,0.134879725,-0.035816619,0.013798112,-0.021887825,0.086181278,-0.001347709,0.037762238,-0.010533246,0.024966262
-0.023516237,0.021788991,0.014857143,0.003440367,-0.026578073,0.016891892,0,0.027303754,-0.032943677,0.042081949,-0.00952381,0.038461538
-0.026578073,0.003412969,0,0.027303754,-0.032943677,0.042081949,-0.00952381,0.038461538,-0.014705882,0.017094017,-0.00729927,0.02238806
-0.002331002,0.036604361,0.011792453,-0.009345794,-0.053691275,0.041958042,-0.006651885,0.066193853,-0.01750547,0.020089286,-0.004385965,0.0155902
-0.05982906,-0.003636364,0.003478261,0.045454545,-0.023648649,0.025996534,-0.016638935,0.039792388,-0.011608624,0.020304569,-0.0272,0.048657718
0,0.000913242,0.019498607,-0.016438356,-0.11662531,0.101092896,-0.077272727,0.235955056,-0.019823789,0.118226601,-0.050420168,0.069662921
-0.010204082,0.058419244,0.005102041,0.010309278,-0.02970297,0.025380711,-0.038834951,0.051020408,-0.037914692,0.065656566,-0.023255814,0.0591133
-0.046875,0.027322404,0.037433155,0.021857923,-0.020833333,-0.010309278,-0.035353535,0.053191489,0,0.036649215,-0.005,0.01010101
-0.035353535,-0.013961606,0,0.036649215,-0.005,0.01010101,-0.009852217,0.020100503,0,0.009950249,-0.024390244,0.009852217
0,-0.011382114,0.014778325,-0.009756098,-0.014634146,-0.004854369,-0.009708738,0.01980198,-0.019047619,0.029411765,-0.009389671,0.033980583
0,0.039019971,0.000918255,-0.011796679,-0.018918901,0.018348624,-0.008028564,0.029384719,-0.014951592,0.022482015,-0.002636239,0.016071464
-0.019230769,0.019607843,0.035,-0.019607843,-0.055238095,0.014492754,-0.018518519,0.088709677,-0.068376068,0.103773585,0,0.064220183
-0.010344828,0.025551684,0.010416667,0.003484321,-0.017006803,0.010309278,-0.005050505,0.027681661,-0.066455696,0.069373942,0,0.074576271
-0.003891051,-0.0078125,0.015748031,-0.0078125,-0.019379845,0,-0.011406844,0.039525692,-0.014981273,0.026923077,-0.011029412,0.034220532
-0.019240456,0.008518267,0.004101513,0.006969437,-0.036180186,0.037273502,-0.007380172,0.038049081,-0.036333388,0.043618416,-0.01951336,0.073435161
-0.002069271,-0.047693137,0.012552301,-0.008812856,-0.011357821,0.000516529,-0.003083196,0.016187937,-0.007172182,0.006185567,-0.032770558,0.039215688
-0.005830962,-0.015053686,0.009411765,-0.002932493,-0.012173855,0.005244755,-0.003464203,0.016431865,-0.01197952,0.015643163,-0.002284466,0.010969977
-0.020607483,-0.098929426,0.014859714,0.006090864,-0.020309942,0.014641973,-0.015789421,0.0365521,-0.019487128,0.042780693,-0.016734281,0.031380647
0,0.031884058,0.03539823,-0.017391304,-0.034188034,0,0,0.053097345,-0.099173554,0.016806723,-0.024590164,0.119266055
-0.034188034,0.032448378,0,0.053097345,-0.099173554,0.016806723,-0.024590164,0.119266055,-0.008196721,0.025210084,-0.023809524,0.041322314
0,-0.002666667,0,0,-0.008,0,-0.038461538,0.048387097,0,0.048,0,0
-0.04954955,0.003159558,0.004464286,0.061611374,-0.004504505,-0.013333333,-0.038461538,0.058823529,-0.064257028,0.106666667,-0.007782101,0.103004292
-0.022222222,0.058080808,0.054263566,-0.022727273,-0.035714286,0.029411765,-0.027586207,0.074074074,-0.072847682,0.070921986,0,0.05
-0.052631579,-0.048148148,0,0.05,-0.010526316,0.005291005,0,0.010638298,-0.005235602,0.005263158,-0.015706806,0.005263158
-0.010526316,-0.037234043,0,0.010638298,-0.005235602,0.005263158,-0.015706806,0.005263158,-0.020408163,0.042553191,-0.043902439,0.067708333
-0.011673152,0.01312336,0,0.023622047,0,0,-0.007575758,0.015384615,-0.022140221,0.034351145,-0.007407407,0.018867925
-0.02661597,-0.061197917,0,0.078125,-0.05704698,0.079710145,-0.01,0.067615658,-0.006578947,0.023569024,0,0.006622517
-0.025,0,0.016666667,0.025641026,-0.053435115,0.073770492,-0.05,0.129032258,-0.013986014,0.07518797,-0.052287582,0.085106383
-0.032258065,-0.044444444,0,0,-0.138888889,0.2,-0.044642857,0.204301075,-0.096774194,0.158878505,-0.031746032,0.125
-0.073825503,-0.043478261,0.01369863,0.057971014,-0.019736842,0.027027027,-0.031055901,0.080536913,-0.094444444,0.153846154,-0.010869565,0.128834356
-0.015228426,0.003436426,0.036842105,-0.020618557,-0.064356436,0.025380711,-0.105042017,0.259259259,-0.057692308,0.220657277,0,0.081632653
-0.036363636,-0.094339623,0,0.037735849,-0.051724138,0.054545455,-0.016949153,0.072727273,-0.016129032,0.068965517,-0.03125,0.049180328
-0.022727273,0,0.047619048,-0.023255814,-0.086956522,0.045454545,-0.0625,0.142857143,-0.02,0.111111111,0,0.040816327
-0.020833333,0.241134752,0.022222222,-0.042553191,-0.06,0.086956522,-0.056603774,0.127659574,-0.034482759,0.16,0,0.053571429
-0.017064846,0.03587963,0.042857143,-0.027777778,-0.063333333,0.02739726,-0.047058824,0.209964413,-0.028985507,0.064814815,-0.055096419,0.08358209
-0.022687609,0.046428571,0.014285714,0,-0.069354839,0.091549296,-0.162202381,0.164644714,-0.044444444,0.278863233,-0.027063599,0.074127907
-0.089324619,0.050239234,0.03271028,0.023923445,-0.235294118,0.153846154,-0.090566038,0.358974359,-0.081034483,0.203319502,-0.08125,0.200750469
-0.043373494,0.020990764,0.038413879,0.016372796,-0.034157833,0.013126492,-0.02237927,0.035365854,-0.056179775,0.072289157,-0.043478261,0.095238095
-0.095238095,0.009122807,0.045918367,0.031578947,-0.136363636,0.073170732,-0.043478261,0.210526316,0,0.045454545,0,0
-0.109756098,-0.178082192,0.025,0.095890411,0,0,-0.024390244,0,-0.024390244,0.025,-0.045454545,0.1
0,0.014492754,0,-0.02173913,-0.053191489,0.044444444,-0.021276596,0.056179775,-0.020408163,0.065217391,0,0.020833333
-0.016260163,-0.476584022,0.008264463,0,-0.032258065,0.016393443,-0.053435115,0.091666667,0,0.064516129,-0.022058824,0.03030303
0,-0.017110266,0.001901141,0,0,0.007590133,-0.007476636,0.007532957,-0.001858736,0.013182674,-0.003676471,0.013035382
0,0.058295964,0.018099548,-0.00896861,-0.004464286,-0.004444444,-0.008810573,0.01793722,0,0.017777778,-0.025974026,0.008733624
0,0.004,0.008032129,-0.004,-0.004,-0.003984064,-0.01953125,0.02811245,-0.026315789,0.059760956,-0.007490637,0.030888031
-0.04,-0.052083333,0.041025641,0.015625,-0.092165899,0.068965517,-0.030973451,0.147208122,-0.025862069,0.059360731,-0.008438819,0.048672566
-0.020773283,-0.01119617,0.019377568,0.003535769,-0.023428571,0.008064458,-0.01025057,0.027501404,-0.00338786,0.018987343,-0.009491904,0.014730878
-0.02283105,-0.009345794,0.018348624,0.018691589,-0.004504505,0,-0.022026432,0.027149321,0,0.024774775,-0.035940803,0.03956044
0,-0.001532567,0.002262443,0.016091954,-0.017817372,0.013544018,-0.010869565,0.0430839,-0.042619543,0.057142857,-0.018329939,0.066232356
-0.022222222,0.015151515,0.020618557,0.002066116,-0.053149606,0.026262626,-0.030651341,0.085239085,-0.027932961,0.061264822,-0.007393715,0.036398467
-0.095890411,0.067033976,0.007518797,0.099173554,-0.02208589,0.013681592,-0.019253911,0.042659975,-0.014117647,0.042944785,-0.043673012,0.065632458
-0.003841229,0.158954584,0.002570694,0,-0.027603513,0.021794872,-0.002484472,0.038709677,-0.04260355,0.052303861,-0.013095238,0.038318912
-0.067669173,0.004569892,0.015151515,0.064516129,-0.118421053,0.134328358,-0.065359477,0.141791045,0,0.06993007,-0.146892655,0.156862745
-0.009345794,0.045597484,0.015277778,0.018867925,-0.01369863,-0.001367989,-0.004545455,0.018518519,-0.079831933,0.086757991,-0.016460905,0.109589041
0,-0.012455516,0,0,0,0,0,0,0,0,-0.017482517,0.017793594
-0.032242795,0.034628368,0.006005285,0.023604697,-0.042943433,0.048113645,-0.008577901,0.054510845,-0.015562024,0.016848862,-0.009871417,0.025361128
-0.000647265,0.005936998,0.000647789,-0.000161885,-0.010524637,0.014889108,-0.009234214,0.012248219,-0.011276382,0.026032428,-0.012581501,0.019800348
-0.030769231,-0.023809524,0.04,-0.007936508,-0.074074074,0.038461538,-0.042553191,0.128,-0.013986014,0.059259259,-0.046666667,0.063829787
-0.02027027,0.004597701,0.034965035,-0.013793103,-0.029333333,0.013513514,0,0.037087912,-0.019354839,0.026490066,0,0.026315789
-0.12195122,-0.025,0.0125,0.111111111,0,0.012345679,-0.012048193,0.012195122,-0.034883721,0.048780488,-0.043956044,0.096385542
0,0.003236246,0,-0.009708738,-0.028301887,0.039215686,-0.04587156,0.058252427,0,0.048076923,0,0
-0.018181818,0.012345679,0,0.009259259,-0.027027027,0.018348624,-0.026785714,0.037037037,-0.034782609,0.055045872,-0.017241379,0.045045045
-0.016949153,-0.068965517,0.044247788,-0.025862069,-0.025423729,0,-0.016666667,0.043478261,-0.008264463,0.025423729,-0.008264463,0.008333333
-0.000549753,-0.030161367,0.02893267,-0.020902172,-0.075367722,0.039585066,-0.043549683,0.124964559,-0.018300301,0.05292335,-0.008588908,0.040602656
-0.029411765,0.010606061,0.05958132,-0.059090909,-0.073529412,0.03343465,-0.038028169,0.126984127,-0.014084507,0.039531479,-0.04,0.071428571
-0.053125,-0.046571324,0.010526316,0.04510451,-0.095238095,0.09375,-0.063063063,0.168421053,-0.066666667,0.153846154,-0.016949153,0.053571429
-0.073891626,-0.076241135,0.008,0.063829787,-0.003921569,0.011904762,-0.034220532,0.035433071,-0.117857143,0.102362205,-0.0234375,0.036437247
-0.003703704,-0.061957869,0.022988506,-0.029739777,-0.018450185,0.014981273,-0.027874564,0.078947368,-0.036065574,0.093189964,0,0.020408163
-0.045454545,0.06031746,0,0.047619048,-0.043478261,0.045454545,-0.051724138,0.054545455,-0.02892562,0.1,-0.004098361,0.038297872
-0.035087719,0.016161616,0.008849558,0.027272727,-0.030555556,0.052631579,-0.027027027,0.06017192,-0.027027027,0.027777778,-0.026954178,0.030555556
-0.009433962,-0.161111111,0.031325301,-0.011904762,-0.069662921,0.039719626,-0.011111111,0.086956522,-0.028888889,0.011235955,-0.069387755,0.121281465
-0.071428571,-0.013461538,0.101785714,0.076923077,-0.01754386,-0.076175041,-0.02739726,0.042857143,-0.092284418,0.163732394,-0.097222222,0.2
-0.010416667,0.056842105,0.00621118,0.016842105,-0.010204082,0.008230453,-0.03,0.030927835,-0.045977011,0.07628866,-0.088135593,0.184738956
-0.038709677,-0.029082774,0.019607843,0.026845638,-0.012903226,-0.006410256,-0.072727273,0.078431373,-0.024242424,0.078431373,-0.0125,-0.00621118
-0.007352941,-0.10617284,0.007462687,-0.007407407,-0.035714286,0.037037037,-0.196428571,0.244444444,-0.04519774,0.311111111,-0.058201058,0.118343195
-0.014981273,0.044661718,0.020729685,0.091797918,-0.012066116,-0.017059285,-0.005403602,0.021750042,-0.050077989,0.05531768,-0.001770782,0.020200362
-0.003347009,8.40E-05,0.001169688,0.004869457,-0.010717254,0.012267387,-0.023017098,0.03908335,-0.01977781,0.041782991,-0.010301225,0.030064284
-0.024219435,0.011386933,0.017997107,0.004324137,-0.015920382,0.020131932,-0.019556722,0.034041127,-0.043454755,0.076795196,-0.0407303,0.091583951
-0.026923077,0.009222661,0.019607843,0.007905138,-0.022988506,0.003846154,-0.011363636,0.035294118,-0.014925373,0.026819923,-0.007462687,0.015151515
0,0.025,0.004166667,0,-0.032388664,0.024896266,-0.012,0.046025105,0,0.016194332,-0.031372549,0.015936255
0,-0.007122507,0.058295964,-0.047008547,-0.063559322,0,-0.037656904,0.081447964,-0.016460905,0.056521739,0,0.008368201
0,0.00913242,0.046948357,-0.02739726,-0.013574661,-0.00896861,-0.017857143,0.027522936,-0.038793103,0.054545455,-0.029535865,0.062780269
-0.02857143,0.015355588,0.008937779,0.030829236,-0.001366587,-0.002725724,-0.002041477,0.005473794,-0.035355174,0.051142175,-0.032874201,0.073974479
-0.012650808,0.062077888,0.021411309,-0.011918981,-0.055800207,0.005314438,-0.020437621,0.080559871,-0.03995466,0.037026213,-0.010659242,0.052243239
-0.027283845,0.03372203,0.01023262,0.016388276,-0.039520956,0.025168814,-0.048773615,0.092892731,-0.010437207,0.062968609,-0.035092412,0.047890419
-0.01268686,-0.029524322,0.038862559,-0.031665946,-0.035326132,0.00729927,-0.032201915,0.07887329,-0.040969858,0.075539568,-0.021074379,0.054925891
-0.016354208,0.072181657,0.014198783,-0.000405515,-0.067424205,0.056,-0.016885516,0.082453246,-0.016843611,0.042366334,-0.022483976,0.043575419
-0.005681818,0.032380952,0.035087719,-0.022857143,-0.05801105,0.02259887,-0.042216359,0.11143695,-0.002624672,0.049586777,-0.037688442,0.047368421
-0.036827195,0.012745098,0.014792899,-0.005882353,-0.050561798,0.037900875,-0.096446701,0.165680473,-0.1002331,0.20505618,-0.046460177,0.170984456
-0.039138943,-0.029192125,0.005940594,0.028513238,-0.073529412,0.070866142,-0.060658579,0.14484127,-0.035353535,0.095940959,-0.086021505,0.136125654
-0.01308615,-0.006629834,0.007692308,0.005524862,-0.014008621,0.011995638,-0.003225806,0.016393443,-0.008528785,0.011866235,-0.009503696,0.01827957
-0.003488372,0.011279658,0.034688995,-0.024504084,-0.059684685,0.026589595,-0.025900901,0.063473054,-0.029572837,0.055491329,-0.017185822,0.050790068
-0.01734104,-0.017647059,0.021176471,0,-0.01489118,0.005760369,-0.009163803,0.015116279,-0.012457531,0.020809249,-0.019823789,0.041284404
-0.005555556,-0.027932961,0.011235955,-0.005586592,-0.02173913,0.022222222,-0.015873016,0.05,-0.0625,0.032258065,-0.082926829,0.138888889
-0.013692752,0.074620399,0.004312204,0.006073727,-0.023076897,0.004723083,-0.008928529,0.028871347,-0.004619933,0.021450021,-0.012437811,0.017721502
-0.033213238,-0.0085541,0.008498543,0.0227649,-0.025490196,0.023274495,-0.004312058,0.02655938,-0.008998443,0.006299236,-0.035754609,0.048953841
-0.012663154,-0.019821188,0.003858025,0.00738447,-0.016343664,0.011145249,-0.016141096,0.029366331,-0.02510147,0.033574925,-0.00550055,0.032563445
-0.02740695,0.01312627,0.02732832,0.004696597,-0.016456624,-0.000350038,-0.015565548,0.029191927,-0.025527571,0.032326008,-0.003756749,0.022703459
-0.021438089,0.014300919,0.025125629,-0.00091288,-0.042656105,0.013368984,-0.037130819,0.088654131,-0.011212616,0.05521476,-0.015176366,0.023939512
0,1999,0,0,0,0,0,0,0,0,0,0
0,1399.333333,0,0,0,0,0,0,0,0,0,0
0,699.6666667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0.125,0.142857143
0,0.666666667,0,0,-0.083333333,4.142857143,-0.282608696,0.393939394,-0.1,0.515151515,0,0.177777778
-0.110169492,-0.342857143,0.008333333,0.142857143,-0.024390244,0.016528926,-0.031496063,0.058333333,-0.053030303,0.073170732,-0.070921986,0.128
-0.040983607,-0.030389364,0.031884058,-0.017094017,-0.088,0.053370787,-0.050847458,0.207602339,-0.090909091,0.12244898,-0.100877193,0.14
0,-0.10962963,0,0,-0.066666667,0,-0.09375,0.142857143,-0.03125,0.103448276,0,0
-0.03125,-0.064516129,0,0,-0.0625,0.032258065,-0.058823529,0.133333333,-0.105263158,0.1875,-0.05,0.176470588
-0.104166667,0.054263566,0.11627907,0,-0.104166667,0,-0.075471698,0.23255814,0,0.081632653,-0.101694915,0.113207547
-0.075471698,-0.088435374,0,0.081632653,-0.101694915,0.113207547,-0.016666667,0.132075472,-0.076923077,0.101694915,-0.015384615,0.083333333
-0.057971014,0.01025641,0.014705882,0.046153846,-0.043478261,0,-0.071428571,0.060606061,-0.070422535,0.092307692,0,0.075757576
-0.014285667,-0.012077359,0.007462687,-0.028985554,-0.035460993,0.044444444,-0.027397306,0.073529412,-0.032467532,0.084507093,-0.031645568,0.060402729
-0.022222272,0.007575808,0.007407407,0.022727324,0,0,-0.022058775,0,-0.0625,0.082706713,-0.007352941,0.007407407
-0.006833652,0.013761442,0.002304178,-0.004587217,-0.011389522,0.009195372,-0.026431645,0.046082951,-0.04661021,0.0678733,-0.016632085,0.068888919
-0.011737089,-0.001583579,0.058536553,-0.026128297,-0.087912088,0.048387129,-0.055555609,0.171084369,-0.108365067,0.145969561,-0.040145926,0.168443487
-0.025401061,-0.076817548,0.045143602,0.002743521,-0.019736842,-0.005235585,-0.007741953,0.040268456,-0.015056486,0.036410967,-0.012121212,0.050955414
-0.2,-0.176190484,0,0.25,0,0,0,0,-0.166666667,0.2,-0.166666667,0.2
0,-0.264761911,0,0,0,0,-0.166666667,0.2,-0.166666667,0.2,0,0.2
0,-0.163809517,0,0,-0.166666667,0.2,-0.166666667,0.2,0,0.2,-0.142857143,0.166666667
0,0.133333333,0,0,0,0,-0.285714286,0.4,0,0.4,-0.125,0.142857143
0,0.6,0,0,0,0,-0.166666667,0.2,-0.166666667,0.2,0,0.2
0,0.4,0,0,-0.166666667,0.2,-0.166666667,0.2,0,0.2,-0.142857143,0.166666667
-0.2,0,0,0.25,0,0,0,0,-0.090909091,0.1,0,0.1
0,0.066666667,0,0,0,0,-0.090909091,0.1,0,0.1,-0.166666667,0.090909091
0,0.033333333,0,0,-0.090909091,0.1,0,0.1,-0.166666667,0.090909091,-0.083333333,0.2
-0.090909091,0,0,0.1,-0.166666667,0.090909091,-0.083333333,0.2,-0.076923077,0.181818182,-0.076923077,0.083333333
-0.038961039,-0.004504505,0.006622517,0.02027027,-0.05625,0.052631579,-0.030674847,0.079470199,-0.115384615,0.151898734,-0.04950495,0.254658385
-0.032051282,0.04415011,0.039215686,0.013245033,-0.031847134,-0.012578616,-0.01863354,0.059210526,-0.06043956,0.151898734,-0.010810811,0.081871345
0,0.010526316,0.054054054,-0.026315789,-0.05,0.025641026,-0.014423077,0.094736842,-0.02739726,0.068292683,-0.089795918,0.150234742
-0.017391304,-0.061946903,0,0.017699115,-0.069387755,0.065217391,-0.028,0.096491228,-0.079365079,0.037037037,-0.015384615,0.120689655
