,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
857,600683,2.826,4.73,4.73,4.78,4.61,4.6,1343100.0,0.18131000000000003,6263905.0,11.0,1.436,350387.803381,350387.803381
858,600682,-1.413,34.2,34.71,35.05,33.8,34.69,3290090.0,0.38227000000000005,112575569.0,50.294,4.708,3802952.69424,2943462.2616
859,600681,1.699,13.17,12.92,13.2,12.85,12.95,1340949.0,0.40951000000000004,17437932.0,14.966,3.23,1358503.665381,431259.387375
861,600679,0.896,10.13,9.95,10.13,9.66,10.04,933300.0,0.50005,9272174.0,53.037,3.047,407427.533311,189065.866176
862,600678,0.0,10.24,0.0,0.0,0.0,10.24,0.0,0.0,0.0,128.0,103.226,357365.76,357365.76
863,600677,2.462,7.49,7.29,7.55,7.22,7.31,6646327.0,1.59603,49163486.0,39.421,1.204,390821.9833,311904.636414
864,600676,3.625,4.86,4.72,4.87,4.72,4.69,4633045.0,0.48158000000000006,22251771.0,11.302,0.875,499847.570784,467554.03281
865,600675,0.402,5.0,5.01,5.05,4.93,4.98,2175657.0,0.11653000000000001,10844189.0,25.51,2.555,2353350.416,933529.699
866,600674,0.332,9.07,9.06,9.1,8.99,9.04,6263435.0,0.14228000000000002,56621817.0,12.23,1.713,3992741.41536,3992741.41536
867,600673,2.973,10.39,10.2,10.52,9.98,10.09,31150035.0,1.26759,317172276.0,49.476,5.811,2565159.991451,2553255.407903
868,600671,-0.435,16.04,15.15,16.19,15.15,16.11,1307304.0,1.07402,20345633.0,229.143,22.352,195333.33154,195239.734932
869,600668,2.405,12.35,12.09,12.41,12.01,12.06,3291101.0,0.9564800000000001,40082649.0,12.194,1.541,424943.52758,424943.52758
870,600667,2.654,7.35,7.16,7.41,7.03,7.16,24397371.0,2.04801,176103148.0,36.75,2.54,1548049.78083,875586.58992
871,600666,4.0,3.64,3.43,3.8,3.4,3.5,45719458.0,5.6889400000000006,163048513.0,91.0,1.662,446746.75136,292530.613648
872,600665,2.286,3.58,3.5,3.59,3.46,3.5,3540411.0,0.40971,12456770.0,12.177,0.988,309355.862518,309355.862518
873,600664,-1.229,4.02,4.0,4.04,3.9,4.07,16314708.0,0.65449,64649045.0,25.125,1.422,1023071.216952,1002076.766952
874,600663,4.213,15.83,15.2,15.97,15.2,15.19,2751790.0,0.11257,43321995.0,17.003,3.5620000000000003,5321778.7896,3869724.5496
875,600662,1.592,3.83,3.76,3.86,3.76,3.77,4984349.0,0.47318000000000005,18965273.0,39.979,1.236,403437.719153,403437.719153
876,600661,3.038,25.1,24.28,25.17,24.24,24.36,1192864.0,0.46043000000000006,29478978.0,55.617,4.579,719237.5633,650282.08026
877,600660,1.511,26.2,25.56,26.2,25.15,25.81,13237129.0,0.6608700000000001,339956072.0,20.794,3.395,6572577.93384,5247824.18984
878,600658,0.765,5.27,5.22,5.32,5.16,5.23,3456694.0,0.30902,18146224.0,8.234,0.652,589494.318715,589494.318715
879,600657,1.432,4.25,4.17,4.27,4.17,4.19,8855246.0,0.5809500000000001,37474840.0,6.439,0.666,647810.68785,647810.68785
880,600655,1.092,9.26,9.18,9.28,9.06,9.16,3602315.0,0.25063,33109437.0,19.014,1.187,1330960.149776,1330960.149776
882,600653,1.081,1.87,1.83,1.88,1.8,1.85,5126484.0,0.29355000000000003,9503069.0,-6.376,2.164,363973.119279,326573.119279
883,600652,1.538,4.62,4.45,4.64,4.43,4.55,6158506.0,0.73958,28010757.0,-9.059,2.207,384709.016076,384709.016076
884,600651,-1.489,3.97,3.98,4.0,3.75,4.03,17683323.0,1.79486,68425832.0,72.182,1.22,393617.428196,391132.340794
885,600650,0.946,10.67,10.57,10.68,10.48,10.57,1135247.0,0.29067000000000004,12028750.0,23.764,1.7469999999999999,588567.984169,416727.600025
886,600649,0.654,6.16,6.03,6.21,6.03,6.12,7800730.0,0.32224,47778882.0,9.333,0.812,1558218.590544,1491208.008752
887,600648,0.498,18.15,18.05,18.16,17.86,18.06,1043405.0,0.11162000000000001,18823100.0,27.923000000000002,2.008,2060658.66006,1696646.79756
888,600647,-0.966,14.35,13.8,14.48,13.7,14.49,1256500.0,0.90302,17719796.0,179.151,5.937,199670.99425,199670.99425
889,600645,-0.047,21.21,20.8,21.49,19.91,21.22,15012633.0,3.91184,311525615.0,-424.2,5.17,814424.366994,813985.903269
890,600644,1.974,4.65,4.56,4.69,4.44,4.56,908878.0,0.16881000000000002,4141448.0,58.417,1.939,250356.306435,250356.306435
891,600643,-2.629,9.26,9.3,9.36,9.12,9.51,5772333.0,0.40253000000000005,53340117.0,16.049,1.682,1501900.190552,1327909.818732
892,600642,0.0,5.11,5.08,5.13,5.03,5.11,6156711.0,0.13525,31302284.0,13.377,0.905,2326091.579476,2326091.579476
893,600641,0.0,12.18,0.0,0.0,0.0,12.18,0.0,0.0,0.0,5.78,1.524,981901.355064,981901.355064
894,600640,0.982,10.28,10.18,10.54,10.06,10.18,1838707.0,0.31196,18849325.0,30.778,1.885,817975.42632,605902.919356
895,600639,1.768,12.66,12.21,12.67,12.21,12.44,682700.0,0.09709000000000001,8536209.0,19.269,1.5859999999999999,1420974.722538,890208.519342
896,600638,0.147,13.63,13.5,13.78,13.41,13.61,445793.0,0.07944000000000001,6076766.0,11.862,1.806,764866.515644,764866.515644
897,600637,2.686,14.53,14.2,14.67,14.18,14.15,5589373.0,0.21280000000000002,80419101.0,17.06,1.373,3837739.615148,3816360.609048
898,600636,1.138,14.22,13.95,14.28,13.85,14.06,2634482.0,0.61968,36944955.0,132.897,2.456,635551.38891,604541.503584
899,600635,1.944,3.67,3.63,3.69,3.58,3.6,10459908.0,0.43244000000000005,38110762.0,22.938,1.4849999999999999,1083543.525725,887696.544725
901,600633,2.364,7.36,7.23,7.38,7.17,7.19,6266893.0,0.4857,45722074.0,5.783,1.207,958216.029408,949637.940576
902,600630,0.693,7.26,7.18,7.28,7.0,7.21,2363758.0,0.5563600000000001,16986836.0,24.2,1.679,308449.519422,308449.519422
903,600629,0.753,12.04,11.95,12.09,11.82,11.95,402085.0,0.11113,4802367.0,19.435,2.049,520378.590928,435623.24932
904,600628,0.971,7.28,7.25,7.3,7.15,7.21,1751277.0,0.32931000000000005,12674562.0,10.551,1.054,470925.279552,387149.86856
905,600626,1.867,4.91,4.84,4.92,4.8,4.82,2547453.0,0.35867000000000004,12362287.0,18.038,1.401,348729.222656,348729.222656
906,600624,1.0,5.05,5.0,5.08,4.85,5.0,4959040.0,0.7242500000000001,24696736.0,81.452,3.064,345779.56505,345779.56505
907,600623,1.056,9.57,9.38,9.67,9.24,9.47,18184434.0,1.9478900000000001,171498028.0,33.0,1.186,2026381.383741,893403.453096
908,600622,5.966,8.17,7.47,8.28,7.42,7.71,8674810.0,0.9980500000000001,69577858.0,13.393,1.299,942494.595452,710114.689042
909,600621,0.763,10.56,10.32,10.65,10.23,10.48,7111949.0,1.3287200000000001,74525834.0,13.714,1.7149999999999999,1120309.652352,565224.027456
910,600620,-4.153,6.0,6.26,6.26,5.66,6.26,4657565.0,0.6782800000000001,27763122.0,66.667,1.667,412006.2678,412006.2678
911,600619,0.962,10.5,10.25,10.52,10.17,10.4,3121576.0,0.67776,32337246.0,32.813,2.135,909626.18775,483599.0985
912,600618,1.504,8.1,7.98,8.13,7.93,7.98,1634506.0,0.21798,13133159.0,9.436,3.034,936683.98056,607370.38056
913,600617,0.358,5.6,5.58,5.66,5.46,5.58,874500.0,0.09734000000000001,4838959.0,366.013,1.6179999999999999,607411.66752,503112.03264
914,600616,2.744,6.74,6.57,6.81,6.51,6.56,4029410.0,0.7829900000000001,26828756.0,61.273,1.671,346853.335408,346853.335408
915,600615,2.362,9.1,8.91,9.19,8.68,8.89,2182803.0,1.16339,19428037.0,16.135,2.877,171098.66228,170738.30228
916,600614,0.169,5.92,5.81,5.96,5.62,5.91,9306096.0,0.72092,54222907.0,26.909,2.076,1037642.064736,764195.414144
917,600613,1.174,6.03,5.91,6.07,5.88,5.96,1446315.0,0.30174,8672035.0,25.125,1.299,322045.191684,289029.946734
918,600612,0.453,35.49,35.2,35.5,34.49,35.33,535157.0,0.16876000000000002,18742146.0,16.34,3.109,1856544.944436,1125422.07687
919,600611,2.261,4.07,4.0,4.09,4.0,3.98,5719619.0,0.36586,23092517.0,11.027,1.063,962198.005648,636269.760148
920,600610,0.0,4.68,0.0,0.0,0.0,4.68,0.0,0.0,0.0,1063.636,4.294,501356.51514,175768.90812
921,600609,9.95,4.42,4.02,4.42,3.95,4.02,12840411.0,1.17514,54487800.0,48.043,16.37,482958.872344,482958.872344
923,600606,-0.291,6.86,6.82,6.89,6.78,6.88,40136510.0,1.24517,274756329.0,9.27,1.303,8347353.90811,2211230.642824
924,600605,-2.305,8.9,8.3,8.9,8.3,9.11,2530078.0,1.71712,21782747.0,44.724,1.9180000000000001,131136.68688,131136.68688
925,600604,4.095,4.83,4.56,4.95,4.56,4.64,9486485.0,0.71103,45324698.0,40.25,1.538,904806.220332,644411.213964
926,600603,2.284,4.03,3.97,4.04,3.9,3.94,2933072.0,0.76883,11682557.0,9.829,0.899,495861.175056,153743.759689
927,600602,0.899,5.61,5.59,5.63,5.41,5.56,2651353.0,0.30144000000000004,14667087.0,27.101,1.9769999999999999,767264.808255,493440.238137
928,600601,1.88,2.71,2.66,2.73,2.63,2.66,6984172.0,0.31820000000000004,18667108.0,-7.234,1.992,594815.516284,594815.516284
929,600600,2.731,45.51,44.3,45.84,44.0,44.3,6677130.0,0.9594800000000001,300623372.0,48.674,3.45,6148322.700045,3167102.870967
930,600599,-0.615,16.16,16.19,16.25,15.96,16.26,184800.0,0.11133000000000001,2974052.0,134.667,3.641,268256.0,268256.0
931,600598,-4.28,9.84,9.95,9.95,9.35,10.28,37475718.0,2.10813,364274616.0,22.415,2.774,1749237.030456,1749237.030456
932,600597,1.27,10.37,10.08,10.64,10.02,10.24,7160261.0,0.58484,73351532.0,20.74,2.277,1269793.546833,1269601.183333
933,600596,4.805,17.45,16.66,17.6,16.61,16.65,32051439.0,4.71911,547793845.0,22.677,2.589,1232012.984585,1185177.184585
934,600595,-1.132,2.62,2.62,2.63,2.42,2.65,21071900.0,1.20996,52956130.0,-23.818,0.907,513840.702934,456283.585586
935,600594,3.294,8.78,8.5,8.84,8.39,8.5,14179350.0,1.7904900000000001,121971014.0,17.955,1.587,695312.2572,695312.2572
936,600593,4.804,22.47,21.53,22.47,21.5,21.44,2031164.0,1.57699,44540278.0,37.276,4.811,289413.6,289413.6
937,600592,-0.495,6.03,6.09,6.09,5.79,6.06,6420958.0,1.60703,38231094.0,33.934,1.271,240930.803313,240930.803313
938,600590,1.954,8.35,8.28,8.37,8.13,8.19,2250232.0,0.43910000000000005,18625228.0,21.974,1.475,556912.08764,427905.57962
939,600589,1.598,4.45,4.3,4.46,4.3,4.38,2185541.0,0.33035000000000003,9583869.0,23.421,1.011,313861.094795,294401.37073
940,600588,0.551,21.9,21.77,22.2,21.07,21.78,20435962.0,1.09088,440902835.0,81.111,5.511,4160111.07024,4102639.62075
941,600587,1.444,14.05,13.82,14.14,13.47,13.85,1348209.0,0.33416,18681008.0,87.813,1.717,571031.467855,566870.66854
942,600586,0.912,3.32,3.29,3.32,3.25,3.29,5513948.0,0.38182000000000005,18160282.0,32.677,1.1360000000000001,484156.2972,479453.0524
943,600585,-0.985,34.19,34.51,34.9,33.52,34.53,27709037.0,0.6927800000000001,945348262.0,11.435,1.925,18118315.517601,13674983.117601
944,600584,1.982,16.98,16.64,17.06,16.52,16.65,13195132.0,1.34019,221773985.0,60.643,2.519,2309015.117094,1671799.86
945,600583,-0.195,5.12,5.02,5.13,4.95,5.13,16853849.0,0.38119000000000003,85172313.0,46.545,0.996,2263733.6576,2263733.6576
946,600582,1.07,3.78,3.73,3.79,3.7,3.74,4832694.0,0.11677000000000001,18119761.0,16.579,1.041,1564386.601176,1564386.601176
947,600581,6.838,5.0,4.67,5.09,4.67,4.68,76170812.0,4.96907,370761373.0,3.281,1.1,766448.935,766448.935
948,600580,2.18,7.5,7.34,7.55,7.25,7.34,9982287.0,0.8988800000000001,74204222.0,14.532,1.679,970057.1895,832895.427
949,600579,0.0,9.59,9.56,9.7,8.74,9.59,5958664.0,1.4510800000000001,55470449.0,-87.182,3.391,393799.947016,393799.947016
950,600578,0.943,3.21,3.17,3.23,3.13,3.18,3584840.0,0.06719,11378332.0,40.125,0.9590000000000001,2165701.760697,1712542.801263
951,600577,2.388,3.43,3.33,3.45,3.31,3.35,8493004.0,0.43804000000000004,28794970.0,19.056,2.205,670676.216378,665031.580626
952,600576,0.769,5.24,5.02,5.28,5.02,5.2,3889262.0,0.81059,19994594.0,37.429,1.806,339709.175372,251417.714152
953,600575,-0.806,3.69,3.74,3.74,3.67,3.72,6488200.0,0.20761000000000002,24014844.0,46.125,1.705,1434030.332985,1153173.747852
954,600573,0.77,6.54,6.45,6.59,6.33,6.49,2210025.0,0.8840100000000001,14346084.0,65.4,1.48,163500.0,163500.0
955,600572,1.136,7.12,7.01,7.17,6.82,7.04,12201099.0,0.48727000000000004,85500762.0,25.429,3.167,1899131.9824,1782839.560664
956,600571,1.463,7.63,7.5,7.69,7.35,7.52,5526000.0,1.3025,41898129.0,-15.896,2.403,335475.243334,323711.945676
957,600570,1.918,49.94,48.49,50.5,48.49,49.0,11820628.0,1.9133300000000002,582828135.0,65.711,9.789,3085319.06892,3085319.06892
958,600569,4.843,4.33,4.07,4.4,4.04,4.13,89913686.0,3.75629,378995572.0,6.472,1.569,1036465.383737,1036465.383737
959,600568,0.0,6.49,0.0,0.0,0.0,6.49,0.0,0.0,0.0,76.353,2.137,1293372.422969,1083224.664071
960,600567,5.587,3.78,3.71,3.8,3.65,3.58,55070343.0,1.20496,204725586.0,8.591,1.574,1727578.441386,1727578.441386
961,600566,4.037,48.45,46.77,48.51,46.4,46.57,4286227.0,0.52934,202967902.0,32.086,8.286,3923163.599205,3923163.599205
962,600565,0.68,2.96,2.94,2.97,2.88,2.94,10980552.0,0.46408000000000005,32236379.0,10.571,0.9450000000000001,716444.996064,700368.348064
963,600563,3.353,46.85,45.0,47.25,45.0,45.33,1043442.0,0.46375000000000005,48019443.0,24.92,4.447,1054125.0,1054125.0
964,600562,6.552,20.98,19.7,21.18,19.6,19.69,4506505.0,1.37542,91725672.0,59.943,5.561,1004378.313556,687401.18212
965,600561,1.839,6.09,6.06,6.16,5.92,5.98,1443732.0,0.60901,8717997.0,67.667,1.022,144371.976,144371.976
966,600560,2.839,7.97,7.65,8.03,7.65,7.75,2657900.0,1.18844,20779149.0,88.164,2.386,178245.4635,178245.4635
967,600559,5.817,21.1,20.0,21.14,19.5,19.94,10631519.0,2.1697,219669628.0,57.027,5.173,1405286.14712,1033900.0
968,600558,4.009,4.41,4.29,4.43,4.16,4.24,5482732.0,0.61082,23638167.0,84.321,2.097,395843.730471,395843.730471
969,600557,1.373,12.55,12.33,12.62,12.15,12.38,1998537.0,0.33391000000000004,24826166.0,20.574,2.161,773643.646855,751156.699925
971,600555,2.835,3.99,3.85,4.03,3.83,3.88,17093292.0,1.7558600000000002,67782464.0,99.75,3.275,520096.5,388426.5
972,600552,1.483,4.79,4.68,4.85,4.62,4.72,4912500.0,0.66305,23328830.0,47.473,1.546,367416.744988,354888.23558
973,600551,1.932,8.97,8.8,8.98,8.77,8.8,1482216.0,0.29303,13138654.0,15.114,0.9430000000000001,453725.290512,453725.290512
974,600550,-0.897,4.42,4.39,4.44,4.14,4.46,8914621.0,0.58091,38231455.0,83.396,15.487,678296.323614,678296.323614
975,600549,-3.442,15.99,16.28,16.28,15.6,16.56,10039535.0,0.71403,160013429.0,27.969,2.507,2259876.78969,2248267.8738
976,600548,2.296,8.02,7.84,8.29,7.77,7.84,3777622.0,0.26357,30062372.0,12.263,1.241,1748977.801452,1149482.801452
977,600547,-1.512,24.76,25.05,25.05,24.15,25.14,13775787.0,0.9490700000000001,338999147.0,40.59,2.759,4598226.171084,3593915.748056
978,600546,4.146,4.27,4.09,4.34,4.0,4.1,24316411.0,1.22658,102361847.0,22.474,1.704,846508.77178,846508.77178
979,600545,0.0,7.93,7.72,7.97,7.66,7.93,2849371.0,0.42164,22218972.0,17.406,6.489,1503062.505035,535898.121954
980,600543,0.845,8.35,8.29,8.55,7.97,8.28,4156270.0,1.2943,34147099.0,104.375,2.355,268135.2,268135.2
981,600540,0.767,3.94,3.76,3.98,3.76,3.91,9252635.0,1.96479,35676023.0,166.949,2.956,185543.785322,185543.785322
983,600538,0.679,5.93,5.73,5.99,5.5,5.89,7234010.0,1.5577100000000002,41137064.0,296.5,4.177,275389.902705,275389.902705
984,600537,-0.637,3.12,3.14,3.16,3.01,3.14,5977661.0,0.50815,18450192.0,78.0,1.019,367024.091616,367024.091616
985,600536,2.357,18.24,17.82,18.46,17.6,17.82,13591488.0,2.74818,244367484.0,121.6,4.513,902082.514368,902082.514368
986,600535,3.528,25.82,24.97,26.01,24.74,24.94,9563546.0,0.6322300000000001,242490403.0,20.331,3.091,3905704.203278,3905704.203278
987,600533,0.0,3.6,3.59,3.63,3.48,3.6,3374801.0,0.32141000000000003,11972571.0,69.767,1.009,378000.0,378000.0
988,600532,-8.229,5.13,5.4,5.45,5.03,5.59,17590541.0,4.43943,89970663.0,-34.2,1.461,264741.71436,203268.2472
989,600531,0.811,4.97,4.89,5.02,4.83,4.93,6799934.0,0.6237100000000001,33512886.0,18.407,1.635,541850.589098,541850.589098
990,600530,0.366,5.48,5.42,5.48,5.13,5.46,5871086.0,0.7527,31502017.0,26.602,2.664,427440.0,427440.0
991,600529,2.624,24.64,23.55,24.67,23.55,24.01,1460849.0,0.5675800000000001,35455384.0,28.322,2.243,747959.453472,634184.593504
992,600528,-0.098,10.24,10.1,10.29,10.0,10.25,3358648.0,0.18276,34136980.0,16.254,1.528,2274868.826112,1881854.86848
993,600527,2.41,2.55,2.49,2.58,2.47,2.49,4958626.0,0.41214,12488502.0,28.333,0.981,367999.191675,306799.191675
994,600526,1.017,5.96,5.9,6.0,5.81,5.9,2296119.0,0.41946000000000006,13581585.0,-19.867,1.3900000000000001,326253.184512,326253.184512
995,600525,0.934,11.89,11.8,12.01,11.5,11.78,19296505.0,1.5394800000000002,225933984.0,13.511,1.912,1575041.133728,1490342.672357
996,600523,1.921,8.49,8.33,8.54,8.2,8.33,1582668.0,0.39171000000000006,13294135.0,12.672,1.087,343260.31068,343033.88238
997,600522,-0.348,8.58,8.52,8.67,8.13,8.61,45597740.0,1.66955,385083847.0,14.518,1.466,2630690.223018,2343322.895628
998,600521,2.795,27.22,26.39,27.42,25.96,26.48,5648737.0,0.45836000000000005,150900700.0,43.903,5.623,3405190.419356,3354503.760658
999,600520,3.403,15.8,15.0,15.97,15.0,15.28,2110200.0,1.33194,32693782.0,316.0,5.841,250319.4,250319.4
1000,600519,3.154,761.28,741.0,763.68,741.0,738.0,3754932.0,0.29891,2822266336.0,35.31,9.567,95631826.1184,95631826.1184
1001,600518,1.126,23.36,22.93,23.6,22.7,23.1,14338130.0,0.32563000000000003,330605435.0,29.796,3.806,11619856.5848,10285856.432576
1002,600517,4.261,3.67,3.55,3.71,3.46,3.52,5997314.0,0.48190000000000005,21528971.0,20.389,1.432,497713.591041,456739.68043
1003,600516,0.706,24.25,23.99,24.48,23.47,24.08,38111663.0,2.21688,915012039.0,11.493,3.708,4337826.36665,4168963.91665
1004,600515,0.0,11.16,0.0,0.0,0.0,11.16,0.0,0.0,0.0,21.878,1.354,4360873.18536,1850657.628456
1005,600513,2.703,6.84,6.7,6.86,6.61,6.66,2697844.0,0.9451,18190180.0,27.36,2.184,195252.08868,195252.08868
1006,600512,-2.203,2.22,2.25,2.25,2.16,2.27,26800696.0,1.7432500000000002,58918173.0,24.667,0.774,354956.428704,341302.67013
1007,600511,0.0,27.0,26.99,27.2,26.53,27.0,1878496.0,0.67659,50514532.0,17.415,2.455,2070720.9846,749637.2502
1008,600510,0.824,6.12,5.98,6.14,5.98,6.07,971182.0,0.12208000000000001,5881569.0,13.021,0.841,640822.1553,486859.8924
1009,600509,1.376,4.42,4.35,4.47,4.33,4.36,3054801.0,0.33729000000000003,13371115.0,23.263,0.774,508925.437514,400317.891012
1010,600508,0.451,11.14,11.03,11.18,10.9,11.09,4545307.0,0.62892,50341941.0,15.472,0.861,805107.852,805107.852
1011,600507,3.211,11.57,11.1,11.63,11.09,11.21,17460541.0,1.31669,199242968.0,6.026,4.64,1677501.308145,1534289.583645
1012,600506,0.0,13.17,0.0,0.0,0.0,13.17,0.0,0.0,0.0,382.849,7.043,194529.951741,194529.951741
1013,600505,2.434,4.63,4.47,4.65,4.47,4.52,1308800.0,0.359,5960669.0,40.937,1.587,168794.7525,168794.7525
1014,600503,2.717,3.78,3.6,3.82,3.6,3.68,14229376.0,0.8880600000000001,52551444.0,26.885,1.682,605665.62,605665.62
1015,600502,0.0,4.94,4.94,4.98,4.79,4.94,9470972.0,1.2479200000000001,46279111.0,8.233,1.124,708544.312138,374917.192884
1016,600501,1.9,7.51,7.31,7.57,7.3,7.37,3219900.0,0.7913600000000001,23895896.0,250.333,1.432,316383.9836,305569.5836
1017,600500,1.821,6.71,6.67,6.75,6.5,6.59,6459412.0,0.31010000000000004,42645928.0,21.645,1.258,1397701.502241,1397701.502241
1018,600499,1.81,6.75,6.58,6.8,6.5,6.63,12023738.0,0.8518600000000001,79872268.0,20.089,1.897,1064613.84885,952738.41735
1019,600498,0.815,23.49,23.3,23.7,22.72,23.3,12654593.0,1.22601,294043217.0,30.115,2.709,2616642.649926,2424582.565614
1020,600497,2.519,5.29,5.15,5.29,5.09,5.16,15274635.0,0.35441,79131225.0,20.038,1.893,2693293.239472,2279936.140394
1021,600496,2.076,2.95,2.9,2.95,2.88,2.89,5323448.0,0.35244000000000003,15530683.0,71.776,1.118,534081.334,445581.334
1022,600495,1.425,3.56,3.51,3.57,3.46,3.51,5758688.0,0.47664000000000006,20243996.0,356.0,1.383,430115.955416,430115.955416
1023,600493,0.162,6.2,6.19,6.3,6.05,6.19,1783809.0,0.65581,10950906.0,67.908,2.396,168640.0,168640.0
1024,600491,2.252,6.81,6.68,6.88,6.63,6.66,3757952.0,0.39658000000000004,25322305.0,14.188,1.403,1041765.167355,645315.6
1025,600490,0.0,8.67,0.0,0.0,0.0,8.67,0.0,0.0,0.0,54.188,2.975,1830785.425185,1289618.893368
1026,600489,-0.832,7.15,7.19,7.19,7.01,7.21,19993230.0,0.5793200000000001,141831376.0,89.375,1.82,2467563.090135,2467563.090135
1027,600488,2.308,3.99,3.93,4.01,3.88,3.9,1661700.0,0.17294,6550463.0,33.529,1.5859999999999999,435662.78532,383381.12904
1028,600487,1.636,30.45,29.94,30.68,29.51,29.96,15702621.0,1.26505,472279909.0,18.636,3.931,4140516.662415,3779664.302925
1029,600486,1.341,55.92,55.19,56.68,55.05,55.18,1430946.0,0.46175000000000005,79857721.0,30.146,4.148,1732954.687944,1732954.687944
1030,600485,0.0,14.59,0.0,0.0,0.0,14.59,0.0,0.0,0.0,-24.317,4.501,4265740.718938,2380275.574817
1031,600483,1.55,7.86,7.71,7.9,7.6,7.74,1883912.0,0.14971,14660911.0,14.556000000000001,1.138,1219734.901164,989060.995878
1032,600482,-2.243,17.43,17.86,17.86,17.02,17.83,5576504.0,0.6135400000000001,96495687.0,25.261,1.149,3022485.529896,1584218.762154
1033,600481,0.974,3.11,3.12,3.12,3.02,3.08,2934400.0,0.18108000000000002,9060994.0,52.534,2.467,508763.596288,503974.196288
1034,600480,0.751,9.39,9.32,9.42,9.2,9.32,2245048.0,0.62067,20915974.0,12.863,1.111,427311.637074,339650.232882
1035,600479,0.797,11.38,11.17,11.4,10.87,11.29,3037957.0,0.8305400000000001,34114518.0,19.104,2.076,476261.099146,416261.09952
1036,600478,-2.114,4.63,4.67,4.74,4.4,4.73,11310993.0,0.8131100000000001,51719286.0,289.375,3.285,680464.93284,644065.56279
1037,600477,2.679,4.6,4.4,4.63,4.4,4.48,10035181.0,0.61265,45405362.0,8.229,2.089,821903.52846,753480.7452
1038,600476,-0.432,16.15,15.0,16.51,15.0,16.22,6058176.0,3.76121,94421260.0,1242.308,13.421,260128.05,260128.05
1039,600475,1.078,10.31,10.17,10.49,10.05,10.2,756841.0,0.53869,7732861.0,14.27,1.25,576733.369541,144850.837818
1040,600470,2.266,3.61,3.52,3.62,3.5,3.53,4013705.0,0.7695000000000001,14269240.0,25.786,0.918,188297.6,188297.6
1041,600469,0.585,3.44,3.36,3.47,3.36,3.42,2452350.0,0.43604000000000004,8384470.0,-4.047,1.065,193470.148368,193470.148368
1042,600468,3.102,5.65,5.57,5.7,5.45,5.48,4238823.0,0.5308900000000001,23754515.0,69.325,2.508,458279.13767,451113.495225
1043,600467,1.345,2.26,2.23,2.27,2.19,2.23,9328000.0,0.6384700000000001,20741935.0,56.5,1.097,330184.712704,330184.712704
1044,600466,0.872,6.94,6.82,7.0,6.68,6.88,15729793.0,0.52907,108039104.0,12.116,1.451,2071187.25445,2063321.783242
