,ds,y
2713,2016-10-12,113.58859299999999
2714,2016-10-13,113.24011200000001
2715,2016-10-14,113.869324
2716,2016-10-17,113.79188500000001
2717,2016-10-18,113.71443899999998
2718,2016-10-19,113.375626
2719,2016-10-20,113.317543
2720,2016-10-21,112.87224599999999
2721,2016-10-24,113.88868000000001
2722,2016-10-25,114.469498
2723,2016-10-26,111.894531
2724,2016-10-27,110.82003799999998
2725,2016-10-28,110.08431999999999
2726,2016-10-31,109.91008000000001
2727,2016-11-01,107.92562099999999
2728,2016-11-02,108.022415
2729,2016-11-03,106.86456299999999
2730,2016-11-04,105.901283
2731,2016-11-07,107.428894
2732,2016-11-08,108.061333
2733,2016-11-09,107.88620800000001
2734,2016-11-10,104.87963899999998
2735,2016-11-11,105.50235
2736,2016-11-14,102.855804
2737,2016-11-15,104.218002
2738,2016-11-16,107.020233
2739,2016-11-17,106.98131599999999
2740,2016-11-18,107.088348
2741,2016-11-21,108.713264
2742,2016-11-22,108.78137199999999
2743,2016-11-23,108.22676100000001
2744,2016-11-25,108.771629
2745,2016-11-28,108.557579
2746,2016-11-29,108.450546
2747,2016-11-30,107.53591899999999
2748,2016-12-01,106.53373700000002
2749,2016-12-02,106.93267800000001
2750,2016-12-05,106.16399399999999
2751,2016-12-06,106.98131599999999
2752,2016-12-07,108.03215
2753,2016-12-08,109.09272800000001
2754,2016-12-09,110.873322
2755,2016-12-12,110.24086799999999
2756,2016-12-13,112.079834
2757,2016-12-14,112.079834
2758,2016-12-15,112.692825
2759,2016-12-16,112.83876799999999
2760,2016-12-19,113.49068500000001
2761,2016-12-20,113.792313
2762,2016-12-21,113.89933799999999
2763,2016-12-22,113.150139
2764,2016-12-23,113.37391699999999
2765,2016-12-27,114.093948
2766,2016-12-28,113.607445
2767,2016-12-29,113.57824699999999
2768,2016-12-30,112.692825
2769,2017-01-03,113.013916
2770,2017-01-04,112.887413
2771,2017-01-05,113.461502
2772,2017-01-06,114.72640200000001
2773,2017-01-09,115.77723700000001
2774,2017-01-10,115.893997
2775,2017-01-11,116.51670800000001
2776,2017-01-12,116.030212
2777,2017-01-13,115.82588200000001
2778,2017-01-17,116.75997199999999
2779,2017-01-18,116.750229
2780,2017-01-19,116.545898
2781,2017-01-20,116.75997199999999
2782,2017-01-23,116.837799
2783,2017-01-24,116.730774
2784,2017-01-25,118.58919499999999
2785,2017-01-26,118.64758300000001
2786,2017-01-27,118.657303
2787,2017-01-30,118.345947
2788,2017-01-31,118.073517
2789,2017-02-01,125.273705
2790,2017-02-02,125.05965400000001
2791,2017-02-03,125.594803
2792,2017-02-06,126.772125
2793,2017-02-07,127.97863000000001
2794,2017-02-08,128.47486899999998
2795,2017-02-09,129.403229
2796,2017-02-10,129.110077
2797,2017-02-13,130.25341799999998
2798,2017-02-14,131.944016
2799,2017-02-15,132.42283600000002
2800,2017-02-16,132.266495
2801,2017-02-17,132.628067
2802,2017-02-21,133.585724
2803,2017-02-22,133.986389
2804,2017-02-23,133.419601
2805,2017-02-24,133.546661
2806,2017-02-27,133.810471
2807,2017-02-28,133.86911
2808,2017-03-01,136.605331
2809,2017-03-02,135.79425
2810,2017-03-03,136.595566
2811,2017-03-06,136.165573
2812,2017-03-07,136.341476
2813,2017-03-08,135.83334399999998
2814,2017-03-09,135.520599
2815,2017-03-10,135.970139
2816,2017-03-13,136.028748
2817,2017-03-14,135.823547
2818,2017-03-15,137.26007099999998
2819,2017-03-16,137.484818
2820,2017-03-17,136.800797
2821,2017-03-20,138.237305
2822,2017-03-21,136.65419
2823,2017-03-22,138.198212
2824,2017-03-23,137.709579
2825,2017-03-24,137.435974
2826,2017-03-27,137.670532
2827,2017-03-28,140.523987
2828,2017-03-29,140.8367
2829,2017-03-30,140.651016
2830,2017-03-31,140.387177
2831,2017-04-03,140.426254
2832,2017-04-04,141.471878
2833,2017-04-05,140.73898300000002
2834,2017-04-06,140.387177
2835,2017-04-07,140.07446299999998
2836,2017-04-10,139.908325
2837,2017-04-11,138.403427
2838,2017-04-12,138.56955
2839,2017-04-13,137.836624
2840,2017-04-17,138.59886200000003
2841,2017-04-18,137.9832
2842,2017-04-19,137.475052
2843,2017-04-20,139.194962
2844,2017-04-21,139.028854
2845,2017-04-24,140.36763
2846,2017-04-25,141.23735
2847,2017-04-26,140.406723
2848,2017-04-27,140.51419099999998
2849,2017-04-28,140.37738000000002
2850,2017-05-01,143.240646
2851,2017-05-02,144.149475
2852,2017-05-03,143.709702
2853,2017-05-04,143.191772
2854,2017-05-05,145.566422
2855,2017-05-08,149.524139
2856,2017-05-09,150.481842
2857,2017-05-10,149.768448
2858,2017-05-11,151.063705
2859,2017-05-12,153.173401
2860,2017-05-15,152.780899
2861,2017-05-16,152.555237
2862,2017-05-17,147.433075
2863,2017-05-18,149.68014499999998
2864,2017-05-19,150.190384
2865,2017-05-22,151.102982
2866,2017-05-23,150.916519
2867,2017-05-24,150.465149
2868,2017-05-25,150.985199
2869,2017-05-26,150.730072
2870,2017-05-30,150.788956
2871,2017-05-31,149.89601100000002
2872,2017-06-01,150.30813600000002
2873,2017-06-02,152.535599
2874,2017-06-05,151.04406699999998
2875,2017-06-06,151.554321
2876,2017-06-07,152.457092
2877,2017-06-08,152.08421299999998
2878,2017-06-09,146.186874
2879,2017-06-12,142.693649
2880,2017-06-13,143.84169
2881,2017-06-14,142.43850700000002
2882,2017-06-15,141.584808
2883,2017-06-16,139.602707
2884,2017-06-19,143.596375
2885,2017-06-20,142.29132099999998
2886,2017-06-21,143.135193
2887,2017-06-22,142.899704
2888,2017-06-23,143.537506
2889,2017-06-26,143.086136
2890,2017-06-27,141.035309
2891,2017-06-28,143.095947
2892,2017-06-29,140.986252
2893,2017-06-30,141.319901
2894,2017-07-03,140.809631
2895,2017-07-05,141.388565
2896,2017-07-06,140.05406200000002
2897,2017-07-07,141.47688300000002
2898,2017-07-10,142.34037800000002
2899,2017-07-11,142.801575
2900,2017-07-12,143.007645
2901,2017-07-13,144.999573
2902,2017-07-14,146.245743
2903,2017-07-17,146.756012
2904,2017-07-18,147.266281
2905,2017-07-19,148.18864399999998
2906,2017-07-20,147.521393
2907,2017-07-21,147.452713
2908,2017-07-24,149.238586
2909,2017-07-25,149.876404
2910,2017-07-26,150.58291599999998
2911,2017-07-27,147.73727399999999
2912,2017-07-28,146.69714399999998
2913,2017-07-31,145.941574
2914,2017-08-01,147.23684699999998
2915,2017-08-02,154.19390900000002
2916,2017-08-03,152.65332
2917,2017-08-04,153.457947
2918,2017-08-07,155.832596
2919,2017-08-08,157.078781
2920,2017-08-09,158.040405
2921,2017-08-10,153.006531
2922,2017-08-11,155.13433799999999
2923,2017-08-14,157.46907
2924,2017-08-15,159.192978
2925,2017-08-16,158.552673
2926,2017-08-17,155.508698
2927,2017-08-18,155.154068
2928,2017-08-21,154.868378
2929,2017-08-22,157.400101
2930,2017-08-23,157.597107
2931,2017-08-24,156.89768999999998
2932,2017-08-25,157.478897
2933,2017-08-28,159.06491100000002
2934,2017-08-29,160.48349
2935,2017-08-30,160.916916
2936,2017-08-31,161.55723600000002
2937,2017-09-01,161.606491
2938,2017-09-05,159.665848
2939,2017-09-06,159.498367
2940,2017-09-07,158.858032
2941,2017-09-08,156.267227
2942,2017-09-11,159.09446699999998
2943,2017-09-12,158.46402
2944,2017-09-13,157.272018
2945,2017-09-14,155.92244
2946,2017-09-15,157.498611
2947,2017-09-18,156.306625
2948,2017-09-19,156.365723
2949,2017-09-20,153.745377
2950,2017-09-21,151.10527
2951,2017-09-22,149.627625
2952,2017-09-25,148.307571
2953,2017-09-26,150.85900900000001
2954,2017-09-27,151.93277
2955,2017-09-28,150.996918
2956,2017-09-29,151.824387
2957,2017-10-02,151.519028
2958,2017-10-03,152.179031
2959,2017-10-04,151.193924
2960,2017-10-05,153.07547
2961,2017-10-06,152.986816
2962,2017-10-09,153.518768
2963,2017-10-10,153.577866
2964,2017-10-11,154.21821599999998
2965,2017-10-12,153.676392
2966,2017-10-13,154.65164199999998
2967,2017-10-16,157.498611
2968,2017-10-17,158.079819
2969,2017-10-18,157.38038600000002
2970,2017-10-19,153.656693
2971,2017-10-20,153.922668
2972,2017-10-23,153.843857
2973,2017-10-24,154.76001000000002
2974,2017-10-25,154.080307
2975,2017-10-26,155.06539899999999
2976,2017-10-27,160.621384
2977,2017-10-30,164.236725
2978,2017-10-31,166.522171
2979,2017-11-01,164.40419
2980,2017-11-02,165.606018
2981,2017-11-03,169.930634
2982,2017-11-06,171.654556
2983,2017-11-07,172.206223
2984,2017-11-08,173.61492900000002
2985,2017-11-09,173.2603
2986,2017-11-10,172.686859
2987,2017-11-13,171.99481200000002
2988,2017-11-14,169.394669
2989,2017-11-15,167.160339
2990,2017-11-16,169.15741
2991,2017-11-17,168.218185
2992,2017-11-20,168.05011000000002
2993,2017-11-21,171.17425500000002
2994,2017-11-22,172.973587
2995,2017-11-24,172.983475
2996,2017-11-27,172.113464
2997,2017-11-28,171.105042
2998,2017-11-29,167.555801
2999,2017-11-30,169.89889499999998
3000,2017-12-01,169.107971
3001,2017-12-04,167.872177
3002,2017-12-05,167.713974
3003,2017-12-06,167.091141
3004,2017-12-07,167.397629
3005,2017-12-08,167.44703700000002
3006,2017-12-11,170.709595
3007,2017-12-12,169.750595
3008,2017-12-13,170.31411699999998
3009,2017-12-14,170.264694
3010,2017-12-15,171.99481200000002
3011,2017-12-18,174.417007
3012,2017-12-19,172.55835
3013,2017-12-20,172.370514
3014,2017-12-21,173.023026
3015,2017-12-22,173.023026
3016,2017-12-26,168.633423
3017,2017-12-27,168.663101
3018,2017-12-28,169.13765
3019,2017-12-29,167.30864
