,code,mbrg2018_1,nprg2018_1,nav2018_1,targ2018_1,epsg2018_1,seg2018_1,mbrg2017_2,nprg2017_2,nav2017_2,targ2017_2,epsg2017_2,seg2017_2,mbrg2017_3,nprg2017_3,nav2017_3,targ2017_3,epsg2017_3,seg2017_3,mbrg2017_4,nprg2017_4,nav2017_4,targ2017_4,epsg2017_4,seg2017_4,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
692,600721,-25.3307,60.0085,-23.8787,-26.4982,60.2434,-23.9547,-10.1965,,881.1948,-27.1733,-118.8463,1136.0434,-21.9836,198.872,41.098,6.3039,-55.6433,41.4458,-43.6587,-1105.9411,-24.5989,-26.9823,-385.5493,-24.680999999999997,4.306,7.51,7.33,7.68,7.22,7.2,3324692.0,1.09888,24743316.0,-5.33,1.7149999999999999,300690.181894,227217.031138
693,600309,23.5746,59.7443,31.64,16.6999,35.4167,37.1255,95.8203,255.6645,59.7933,19.1642,184.127,67.9604,86.1416,211.4927,58.8824,21.6495,147.4138,75.6833,76.4898,192.6367,67.7443,29.6715,140.5882,84.0528,-0.401,47.18,46.81,47.27,46.2,47.37,29506057.0,1.07922,1381089221.0,11.535,4.828,12899072.3904,12899072.3904
694,002138,36.6963,59.5579,45.8126,17.5146,33.3333,43.9457,8.5278,0.7615,16.5139,21.4121,-4.1667,15.4584,13.1977,-3.3912,52.7009,16.6876,-5.5556,51.6023,14.4736,-3.9122,51.9736,17.9891,-8.3333,50.1111,-2.212,15.03,15.3,15.6,13.83,15.37,16422556.0,2.55692,236195872.0,34.159,3.113,1227372.877062,965345.62257
695,600111,56.5343,58.867,9.4855,20.4065,50.0,6.7099,83.7359,879.836,2.7762,15.3192,258.1395,2.9166,98.9703,2653.2275,7.8353,39.4088,966.6667,6.8699,99.5629,767.8596,8.6739,31.8739,342.0,6.6171,0.349,11.51,11.22,11.57,11.22,11.47,20843336.0,0.57371,237241383.0,104.163,4.682,4181658.966,4181658.966
696,600903,42.0495,58.7697,,,0.0,,22.8119,136.1508,78.3735,26.5041,160.0,103.5659,17.5946,94.5129,,,87.5,,22.4734,34.2321,6.1022,0.9567,33.3333,4.7924,0.816,22.25,21.56,22.61,21.41,22.07,6656170.0,5.45819,146427275.0,111.25,7.435,1808901.203625,271335.1811
697,603679,80.0716,58.695,,,18.2377,,16.1986,23.5583,,,23.5431,,16.8351,0.1437,,,-9.8599,,17.6983,10.0114,95.5344,58.6028,-5.7107,95.5344,2.922,22.19,21.47,22.48,20.31,21.56,666181.0,2.66472,14350853.0,36.72,4.121,224096.81,55475.0
698,600217,41.195,58.6866,64.5528,30.8561,50.7143,63.7596,53.9776,283.5187,66.0422,45.9185,300.0,75.7192,75.3181,125.8889,62.527,36.1859,120.0,71.2806,64.2589,41.3071,56.0074,49.8657,42.9596,63.9911,0.0,6.13,0.0,0.0,0.0,6.13,0.0,0.0,0.0,38.457,4.89,851248.446366,441481.194391
700,300746,70.9884,58.617,,,40.0,,,,,,,,,,,,,,44.7206,27.0779,11.1512,10.6588,26.6667,11.239,-3.315,35.0,32.58,36.18,32.58,36.2,26895025.0,51.13123,909562234.0,92.105,9.047,736400.0,184100.0
701,002853,73.8476,58.5502,15.4936,19.949,-55.5556,10.68,48.8998,122.3935,191.9051,135.2151,88.2353,178.9444,40.1699,56.312,,,25.641,,31.1058,17.9097,149.8463,108.1911,-64.3617,139.2771,3.302,23.15,22.0,23.3,21.7,22.41,1530500.0,2.87425,34679306.0,34.552,3.892,359615.5725,123270.55993
702,002466,56.9165,58.419,61.6853,50.3632,41.4634,76.0636,41.5667,32.7836,44.4323,51.3921,23.8961,44.5027,42.9553,34.1356,52.4156,57.4331,25.9302,54.9834,40.0935,46.181999999999995,83.5349,59.2001,25.974,97.5397,-7.256,51.0,49.49,51.96,49.49,54.99,20449008.0,1.8027700000000002,1022680527.0,26.289,6.305,5824469.5401,5784984.8199
703,002356,-19.6926,58.4015,15.979000000000001,20.2074,48.2,7.7004,36.3173,-3.4207,4.8493,31.5921,-8.5667,6.5169,23.6746,-5.4018,4.3988,34.8066,-12.259,5.8464,13.3389,35.736999999999995,15.8865,47.6048,3.4114,7.7907,-1.319,18.7,19.13,19.15,18.27,18.95,1552903.0,0.5656500000000001,28860502.0,40.319,3.185,580587.2028,513375.72825
704,000703,77.994,58.3767,17.6863,34.5731,53.5714,10.3928,107.8988,138.8881,75.029,25.9665,96.2963,85.5984,112.7426,168.6623,25.7876,7.3094,112.8205,18.2724,98.2886,107.5046,19.9595,20.8236,63.9344,9.5367,-1.914,15.89,16.0,16.15,15.52,16.2,12186063.0,0.5911000000000001,192461422.0,15.89,2.1,3667084.834434,3275844.276712
705,600117,42.5291,58.3513,3.2846,-12.9776,0.0,9.1185,,,,,,,-16.2811,,141.805,9.5639,-68.0851,275.5363,0.5961,77.8802,3.1327,-10.2779,-33.3333,9.109,10.11,5.01,4.57,5.01,4.55,4.55,37126473.0,5.00884,180850311.0,83.5,1.6640000000000001,523604.244252,371350.845252
706,300377,84.8353,58.3176,6.2866,9.3247,-32.0792,5.3292,52.8409,160.629,5.0546,7.9894,-15.7035,3.04,36.6729,183.3556,3.1937,5.8876,-1.4912,2.0077,53.0801,81.2574,6.1552,8.259,-33.758,5.0906,3.156,12.42,12.05,12.64,11.9,12.04,11560248.0,2.29109,141974321.0,44.231,3.385,922040.09586,626680.717974
707,000687,33.4491,58.1042,12.7597,19.3418,45.625,10.2561,-33.939,-47.8112,7.112,24.2134,-45.178000000000004,8.0061,-12.1038,-60.7741,4.6939,41.0507,-56.8933,6.7396,9.7911,-19.8797,11.6491,9.0231,-18.6648,10.2743,2.948,8.73,8.5,8.79,8.5,8.48,4660134.0,0.88304,40313742.0,50.462,4.467,668892.043026,460712.502225
708,002398,33.6297,58.102,7.6335,19.4668,55.5556,7.77,46.3835,-9.7889,6.2159,14.0246,-8.0,6.0838,42.8323,4.593,6.9963,15.9778,5.4054,6.6878,44.2428,13.300999999999998,6.8183,18.3824,14.2857,7.0373,0.391,5.14,5.12,5.15,4.95,5.12,4783767.0,0.9135900000000001,24160921.0,9.179,0.764,355793.55504,269141.835472
709,601333,13.1622,57.9936,2.6158,4.3974,57.5,2.6273,4.1267,-25.5204,1.4963,2.4316,-30.0,1.5174,3.9589,-18.4111,1.3841,3.5956,-18.8312,1.3958,6.0815,-12.3024,2.237,3.4194,-12.5,2.2479,1.442,4.22,4.14,4.22,4.12,4.16,13706821.0,0.24250000000000002,57243442.0,30.143,1.028,2989252.614,2385244.014
710,600330,16.0239,57.9355,5.4371,12.4269,52.3077,4.7336,25.2103,5.0812,3.6815,11.681,8.0357,3.5592,28.0051,35.1817,4.6161,15.33,38.1679,4.4958,28.8211,41.6847,4.0927,14.4311,42.1053,3.333,3.738,7.77,7.47,7.82,7.44,7.49,7727853.0,0.93054,58992277.0,41.111,1.683,645276.310434,645276.310434
711,603978,12.1312,57.9339,97.6867,62.9791,20.0,97.6867,34.5303,-24.2022,,,-23.8532,,37.6408,-10.8152,,,-13.6364,,27.101999999999997,-21.2836,98.9651,71.764,-28.9593,98.9651,-0.936,32.81,32.8,33.49,30.23,33.12,2120444.0,5.30111,68011904.0,20.898,1.941,524960.0,131240.0
712,300001,26.9327,57.7591,12.3698,27.2556,0.0,9.4948,12.4309,-14.2786,10.7206,33.5281,11.1111,10.0933,22.44,-17.5654,8.8785,31.6176,7.6923,9.5217,-16.4281,15.7708,11.5869,4.5853,12.0,9.5904,-0.261,11.46,11.49,11.58,11.19,11.49,1830151.0,0.21124,20929319.0,40.929,3.774,1143215.30595,992888.212746
713,002614,33.3674,57.6781,14.7682,18.0718,48.5714,14.7358,32.497,75.0196,10.5192,3.9353,88.8889,10.5498,22.3923,38.4815,6.5913,7.1725,40.7407,7.2319,24.4083,33.8359,14.5314,10.2212,36.9565,14.6461,3.411,20.01,19.35,20.04,19.12,19.35,3261834.0,1.0757,64009607.0,31.762,3.84,1121968.704,606760.994883
714,600351,37.2862,57.533,7.396,0.2137,52.6,7.6493,27.3985,0.1949,4.2793,14.0076,20.0176,0.9176,39.2494,83.0095,6.6646,14.6098,116.5517,3.2288,41.6588,638.962,6.742000000000001,3.8774,789.5105,7.029,1.574,7.1,7.01,7.16,6.81,6.99,9246780.0,1.33624,64146760.0,27.909,1.948,558799.43731,491320.0
715,601888,53.0735,57.4646,14.7141,26.658,-19.2606,13.5439,22.4606,20.0521,9.652999999999999,15.3977,-41.2631,9.0529,26.1433,34.9448,11.6265,17.99,-34.6922,10.4833,26.3178,44.1882,12.3578,21.0817,-30.0184,11.3796,-0.275,65.2,65.2,65.99,63.94,65.38,8318301.0,0.42604000000000003,540546496.0,50.301,8.437,12730140.54688,12730140.54688
716,601228,19.4557,57.3847,6.6323,-2.2494,50.0,5.3879,29.66,14.2725,19.2296,5.2152,1.1667,21.7755,8.6597,13.2901,20.7286,7.096,,21.9962,7.3714,6.555,20.6281,5.5248,0.0,20.8434,1.664,5.5,5.41,5.54,5.36,5.41,11252758.0,0.7797200000000001,61415790.0,45.833,2.762,3406249.0,793749.0
717,300607,30.1421,57.281000000000006,21.5151,33.0597,-25.7143,21.1963,104.57799999999999,82.542,113.6523,97.0083,49.0909,113.6523,,,,,,,76.5063,77.0875,127.7855,102.816,-6.2937,127.105,2.359,58.14,56.8,58.45,55.83,56.8,717800.0,1.1286100000000001,40925557.0,43.388,9.494,758390.299632,369771.638382
718,002303,22.5644,57.1204,10.2485,22.5474,56.8915,9.8937,15.9438,27.6539,63.8887,60.411,19.3878,65.1925,20.0152,16.5196,64.5225,68.1104,8.5078,65.4463,28.7546,57.8974,10.1742,23.1642,46.4332,9.3395,0.0,5.22,5.22,5.3,5.06,5.22,4167501.0,0.27031,21624605.0,23.118,1.826,805092.96357,804796.69203
719,603429,97.0924,57.0007,27.4549,55.501999999999995,-29.875,24.2395,36.0771,90.2594,,,48.9075,,27.1105,112.1259,174.5575,134.4713,-18.1874,174.5575,24.9386,87.7799,161.619,134.0843,-28.0858,161.619,1.853,23.09,22.59,23.88,22.39,22.67,536700.0,1.12752,12342810.0,31.01,5.584,439633.6,109908.4
720,300625,17.320999999999998,56.7304,13.4843,10.3471,17.6152,13.4843,28.3599,34.7613,271.6249,151.3569,16.8387,271.6249,24.5844,17.4573,,,-4.2857,,19.4351,3.6547,207.9868,114.8156,-17.094,207.9868,4.025,19.64,18.97,19.69,18.97,18.88,1575346.0,1.70626,30470847.0,20.247,2.395,549920.0,181331.312128
721,300481,68.6416,56.668,54.1126,64.509,44.4444,54.708999999999996,42.7877,11.5619,12.26,18.7292,11.1673,11.554,38.0266,17.6608,12.8318,21.8891,17.9522,12.1371,43.9392,13.9659,12.6447,21.2371,12.1951,11.9912,1.882,11.37,10.96,11.45,10.96,11.16,1763320.0,1.61166,19795645.0,24.717,2.674,292281.768,124399.17
722,603599,53.1054,56.5617,71.1218,61.8826,26.3158,71.1218,68.5234,58.3224,9.8265,7.2941,55.5556,9.8265,61.8365,96.7222,13.1417,9.7915,94.8718,13.1417,56.1839,86.1784,71.6738,62.4379,87.5,71.6738,2.5,14.35,14.0,14.46,13.98,14.0,1192600.0,0.8738300000000001,16935453.0,15.944,1.569,666814.558725,195848.8
723,603085,75.2101,56.4787,6.8198,38.7696,-28.5714,6.8198,70.5439,70.0127,129.8495,116.8728,-25.0,129.8495,95.7351,90.7888,5.1968,27.0407,-15.3846,5.1968,116.8849,99.0874,6.4152,40.0334,-8.8235,6.4152,0.0,24.62,0.0,0.0,0.0,24.62,0.0,0.0,0.0,79.419,5.548,551082.966532,194379.671356
724,000731,-19.7151,56.3006,6.6365,-0.1654,46.0145,6.9447,1.1264,,-4.6673,-8.8188,-289.6189,-4.4885,10.3677,,-1.0996,-3.2699,-229.8753,-0.3802,,,,,,,0.398,5.04,4.91,5.07,4.84,5.02,10389329.0,1.75648,51682569.0,19.156,1.115,298108.113408,298108.113408
725,600748,26.921999999999997,56.2782,13.044,11.3851,0.0,8.8683,5.9675,-1.1689,7.4466,20.2495,-20.0,5.9097,1.0379,-12.0458,7.487,9.43,-13.6364,6.0425,11.482999999999999,22.8391,13.0977,11.7741,46.875,9.5747,0.0,5.05,5.13,5.13,4.95,5.05,2869421.0,0.20374,14424818.0,10.745,0.928,931504.26046,711232.978175
726,600195,20.221,56.2525,7.9682,3.6660000000000004,67.5894,10.6753,-13.7128,-8.5946,8.9014,6.0413,-14.3734,9.2727,-4.6378,22.0909,7.479,7.5119,22.487,10.3517,2.4122,18.0155,7.0227,4.1828,19.5733,9.6145,1.091,19.45,19.12,19.63,18.99,19.24,3789000.0,0.8815700000000001,73262571.0,20.905,2.201,835961.0,835961.0
727,600814,8.25,56.0729,6.7318,6.3783,50.0,4.694,9.3187,-19.4282,9.6842,7.1792,-20.0,9.955,12.6288,-4.9723,10.121,9.5909,-5.2632,10.2999,10.2771,-3.5884,6.018,4.7963,-7.4074,4.4705,1.741,6.43,6.32,6.46,6.13,6.32,2941373.0,0.41137,18601814.0,25.72,1.933,459762.205394,459762.205394
728,002610,34.3491,55.787,1.0639,-2.3293,50.0,2.3742,27.0435,13.9522,-6.9045,20.8608,-80.0,-7.3287,49.7983,74.2636,-6.1528,18.9714,50.0,-6.3986,24.3663,-27.7204,0.1967,3.4795,-37.5,1.334,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,84.0,1.643,942981.09801,886879.5495
729,002497,52.8438,55.6847,11.6706,35.7973,72.2222,6.0094,43.4563,71.5673,10.7554,36.3436,58.7952,9.3639,52.0652,78.8626,12.0982,33.9108,68.7008,10.7545,49.3255,81.5822,9.3024,34.023,78.5714,7.3277,3.542,9.94,9.57,10.03,9.4,9.6,18533555.0,2.25266,179432548.0,39.76,3.71,954240.0,817803.228004
730,600029,10.1133,55.5435,16.1787,8.8527,56.25,18.1607,11.5903,-12.854000000000001,9.1864,6.5409,-12.5,9.4264,10.9299,8.9582,12.9274,9.7343,7.5758,14.307,11.0609,16.0496,13.6305,8.9135,17.6471,14.8514,-3.116,10.57,10.79,10.8,10.34,10.91,48636031.0,0.6925600000000001,514600740.0,17.617,2.017,10663199.148504,7422941.05
731,603035,4.7911,55.5393,13.1142,24.0982,60.0,12.6833,-8.3727,5.8713,64.2561,20.8824,-20.3704,64.2561,-10.2162,3.3378,,,-22.3684,,-6.7837,0.3801,8.0166,1.0818,-25.0,7.5912,3.563,13.37,13.0,13.42,13.0,12.91,1694900.0,0.98418,22384362.0,16.506,1.554,374360.0,230250.69291
732,600622,94.6602,55.1041,26.2136,54.9566,-19.0476,6.9534,0.249,137.2462,8.8492,6.0948,51.9608,5.7198,4.7254,136.3354,6.1168,6.2974,46.1538,5.987,30.4517,133.3191,2.9939,-6.3182,38.009,6.4924,5.966,8.17,7.47,8.28,7.42,7.71,8674810.0,0.9980500000000001,69577858.0,13.393,1.299,942494.595452,710114.689042
733,601233,27.4593,55.0819,22.8479,34.757,50.0,22.895,28.7891,77.4155,9.7917,11.7448,42.8571,9.7256,31.6329,104.4675,12.6317,24.9605,78.8462,12.5625,28.2712,54.8247,21.9082,39.7739,37.8641,21.9182,2.442,16.36,15.91,16.36,15.5,15.97,9551222.0,0.5661200000000001,153707892.0,11.521,1.534,2980682.455076,2760167.152096
734,600367,8.3154,55.078,8.3291,4.8244,62.2222,9.1423,19.0201,24.5236,5.1141,2.0234,30.0,4.8845,18.1143,129.2144,8.4114,5.1436,160.0,8.3314,13.9187,84.9454,7.7247,5.4281,108.1905,8.5922,2.136,8.13,7.96,8.16,7.89,7.96,2297500.0,0.78898,18390851.0,24.794,2.001,236745.6,236745.6
735,002456,22.0553,54.8791,15.1284,29.7901,-37.2862,14.1569,37.2787,68.645,35.0639,47.0519,-35.9686,35.0349,28.6912,80.574,31.2706,44.8286,-31.414,31.5717,26.3385,40.6081,14.2758,31.5952,-44.8636,13.2484,0.171,17.54,17.28,17.8,16.96,17.51,21408577.0,0.8136,369840659.0,46.158,5.059,4761138.24015,4615392.1973
736,600017,6.9949,54.6596,7.0666,2.4016,60.0,3.9412,8.0143,38.8116,2.1136,3.8359,40.0,1.9316,9.649,42.3785,2.4276,5.6291,46.6667,2.2474,12.3326,95.8989,3.4284,1.5384,100.0,3.2599,1.929,3.17,3.1,3.17,3.08,3.11,9273962.0,0.30153,29096648.0,26.417,0.901,974982.282496,974982.282496
737,000883,12.9743,54.6279,6.4449,11.995999999999999,61.7647,7.369,28.5865,-1.6136,9.4452,6.2323,5.0,9.8259,28.0263,3.2808,9.2126,7.185,10.7143,10.235,23.4526,5.9325,6.5816,11.0034,13.9932,7.5114,1.737,4.1,4.03,4.11,4.01,4.03,8754665.0,0.16377000000000003,35412499.0,12.275,1.025,2668054.28926,2191789.93223
738,600809,48.5573,54.5586,14.4453,28.4997,51.8141,13.7219,41.1785,70.6918,8.8814,16.3753,67.6478,8.4292,42.7965,81.7039,11.3296,22.7808,78.5262,10.7085,37.0614,56.515,10.3716,20.5371,56.0166,10.0023,4.135,62.2,59.73,62.8,59.73,59.73,4040197.0,0.46662000000000003,249104819.0,57.043,9.055,5385576.21452,5385576.21452
739,002228,76.10300000000001,54.4759,44.1427,28.622,33.3333,39.4294,57.9132,50.641999999999996,8.9918,25.1997,40.0,4.4215,72.5814,58.157,10.2924,31.2444,42.8571,5.1773,78.5068,60.7873,43.6311,28.5488,50.0,39.0742,3.261,4.75,4.6,4.75,4.54,4.6,6574544.0,0.6328400000000001,30644112.0,31.667,2.396,555520.5503,493476.607
740,002076,-7.4722,54.4639,2.8935,32.3671,-5.2133,4.709,22.4621,-20.4471,2.8714,37.5991,-60.0,3.7887,22.8059,-15.8261,1.2364,35.4759,-58.7413,2.1922,26.0845,32.5953,2.7933,32.0037,-27.4705,4.5068,3.104,4.65,4.42,4.68,4.39,4.51,8807954.0,1.97561,40205253.0,58.125,3.174,361724.68389,207313.26942
741,603603,51.1912,54.4315,10.8151,46.6879,42.8571,15.960999999999999,-24.4088,155.8272,37.4242,68.20100000000001,128.5714,52.6331,-14.9227,46.543,,,34.6154,,20.9348,16.8005,28.6119,50.1373,27.5,46.0,-0.34,20.52,20.58,20.71,19.62,20.59,1600300.0,0.68147,32428476.0,40.235,6.081,820820.52,481871.19078
742,002788,60.3275,54.3398,14.6264,50.946999999999996,38.8889,8.0329,7.1724,22.7732,9.6501,9.7654,8.6957,7.5927,13.7141,30.6563,13.2892,36.0413,15.3846,8.0029,19.4096,24.1783,13.6541,46.1621,7.3684,7.5558,2.155,15.64,15.2,15.74,15.09,15.31,1549052.0,1.4664700000000002,23993889.0,15.333,1.332,300684.0048,165206.904332
743,002699,59.5172,54.1686,1.4473,21.4539,-16.6667,1.9427,82.8901,102.4042,173.3698,217.2547,0.0,182.6406,54.8888,99.3778,6.0996,35.0763,-2.9412,6.656000000000001,44.0729,-3.3561,1.0797,25.743000000000002,-48.7805,1.6332,0.0,0.0,0.0,0.0,0.0,18.76,0.0,0.0,0.0,89.333,4.829,1706358.4321,1366286.098744
744,603848,32.9075,53.7756,,,33.3333,,,,,,,,,,,,,,37.745,35.4329,78.1456,74.392,35.7143,78.1456,5.492,23.82,22.67,23.94,22.18,22.58,2206578.0,5.3819,50747388.0,41.789,8.41,955182.0,97662.0
745,000568,26.1989,53.7681,38.8369,40.9841,45.3427,38.5902,19.8265,30.9872,9.0733,3.4896,31.8543,9.1603,23.7919,32.171,37.7256,35.4088,31.9367,38.1362,25.1791,33.4579,37.6458,44.4764,30.7636,37.5408,2.925,67.2,64.91,68.0,64.9,65.29,5924719.0,0.42266000000000004,393453887.0,37.375,6.012,9843136.63872,9419907.57792
746,603678,18.7026,53.7566,8.6472,15.0226,-40.0,9.0844,21.6494,32.8831,103.7358,60.1212,-50.0,100.5118,18.9532,12.323,7.6424,5.1618,-57.6291,7.9403,25.6646,19.7179,8.174,12.7783,-53.9823,8.5792,9.986,24.34,22.4,24.34,22.4,22.13,7148473.0,1.58371,171089114.0,46.808,4.275,1101788.9223,1098649.0623
747,300290,10.6069,53.655,-21.2715,-4.6081,51.7857,-19.2997,-20.534000000000002,6.7671,-19.1166,3.1305,19.3853,-17.5283,-20.2445,-64.1209,-20.8683,-5.355,-36.2676,-18.5392,-16.7028,-60.5442,-21.5298,-5.1821,-41.8651,-19.5516,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,114.846,3.027,227859.297211,182590.049123
748,300452,44.5215,53.1913,24.9827,30.914,30.7692,10.3104,7.3858,-7.8766,8.6775,8.6407,-6.8966,8.6775,12.1558,-3.425,23.316999999999997,29.4811,-5.2116,12.7417,18.4898,8.4,24.2179,29.9413,1.8868,9.6238,4.573,21.04,20.3,21.48,19.89,20.12,831436.0,1.15956,17186520.0,38.963,4.271,195251.2,150863.029944
749,002668,36.1909,53.1585,-8.748,19.534000000000002,-46.1538,-7.7634,32.1679,-0.3696,63.8549,95.9739,-43.6893,71.2902,30.5182,-4.1031,58.5182,116.3992,-57.3171,67.212,38.1428,1.6313,55.7662,95.2174,-66.8478,67.4373,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,0.0,32.951,3.573,1281802.33605,773221.08306
750,600231,14.2033,53.0115,23.1915,-3.8696,42.8571,23.1915,37.0123,,11.6852,4.3622,-633.3333,11.6852,32.2806,7120.6885,21.0901,-0.061,3900.0,21.0901,24.3731,801.0108,22.2918,-4.0759,860.0,22.2918,6.052,3.68,3.5,3.75,3.47,3.47,39883683.0,2.48032,144478507.0,7.667,1.3940000000000001,927053.13584,591745.6192
751,002298,29.6673,52.9642,4.3355,20.3322,74.5342,3.8497,14.4288,15.3672,38.7803,14.5808,0.3472,39.2856,11.508,14.719000000000001,3.7034,-4.4582,1.4679,3.4403,21.2109,11.1747,3.9088,8.1671,2.1721,3.4644,1.622,6.89,6.71,6.92,6.68,6.78,2233101.0,0.47742000000000007,15210551.0,28.168,1.117,485028.89474,322274.735458
752,002425,10.8345,52.827,5.992000000000001,8.6345,-7.8947,7.1054,29.1361,153.8693,0.9404,1.5352,20.0,4.5306,35.1764,91.24799999999999,1.9714,7.3179,-1.8421,5.5032,35.378,81.9247,5.5017,7.9081,-3.125,6.6339999999999995,-1.509,4.57,4.56,4.64,4.42,4.64,11197816.0,1.3921000000000001,50472481.0,14.742,1.003,371881.205424,367602.407195
753,300490,81.6812,52.8117,106.2968,159.6776,33.3333,107.9916,2.4225,-17.813,10.344000000000001,-1.9937,-8.9,6.5463,1.2924,-11.6487,14.1731,2.432,-7.2464,14.2679,20.5494,5.6452,106.8637,151.8369,16.6667,108.8629,3.176,15.92,15.4,16.19,15.35,15.43,9171000.0,10.09322,144678555.0,56.857,2.98,363909.910184,144653.794112
754,600783,5.4223,52.6091,-3.8706,3.3032,100.0,-4.0952,16.8452,-38.497,2.9876,3.6283,-39.0244,3.5229,11.13,-25.7473,0.9491,-1.1719,-26.6667,1.3409,16.2044,-88.3365,-5.3711,-0.4239,-88.0,-5.7496,1.753,9.87,9.71,9.99,9.56,9.7,1988057.0,0.26708000000000004,19451281.0,164.5,2.048,734682.623178,734682.623178
755,300065,13.2166,52.4242,18.5446,25.0017,-3.91,-3.4033,19.7237,54.3038,53.7243,55.4069,6.9992,12.5428,10.9326,40.8874,16.1555,28.9647,-3.1685,-3.1731,12.3613,41.4808,19.253,22.331,-14.7059,-3.1196,4.885,13.74,13.12,13.86,13.12,13.1,4759794.0,1.73686,64176049.0,47.379,4.01,497856.495528,376538.446926
756,000838,264.7204,51.9747,12.6897,68.9426,113.7931,9.6828,-57.9884,-83.2116,2.1314,36.6864,-84.9224,1.666,-45.5668,36.594,7.6723,53.8789,2.2135,5.7264,5.0925,105.0725,12.5397,62.4637,75.9644,9.2789,2.204,3.71,3.69,3.75,3.63,3.63,3855896.0,0.61012,14214220.0,20.854,2.273,408271.46507,234469.78142
757,002114,28.5793,51.8658,3.2645,0.1027,0.0,3.2797,105.6191,,118.9554,21.3293,-122.2222,120.6045,80.6795,82.9607,110.8749,26.9256,50.0,112.3094,61.275,-32.9716,99.2859,24.476999999999997,-45.1613,100.3307,-1.337,11.81,11.57,11.9,11.52,11.97,1492028.0,0.46139,17485835.0,69.471,2.112,381929.810327,381908.818052
759,603269,9.1352,51.8648,49.1822,23.0439,25.0,49.5255,9.6766,9.1171,,,5.5556,,4.9976,4.8571,,,-8.0,,4.8392,2.6075,46.3858,18.4818,-16.3636,46.9705,2.066,18.77,18.0,19.01,17.65,18.39,1021850.0,2.75105,18706675.0,40.804,2.685,171689.19,69719.38185
760,002360,13.6658,51.8373,-2.0339,10.134,66.6667,3.377,18.2454,2.3722,-3.3685,-6.5904,12.5,0.7329,43.2187,8.5111,-2.9667,2.695,30.7692,1.8384,9.7794,8.7864,-2.6991,4.2221,18.3152,2.2463,2.024,5.04,4.93,5.05,4.84,4.94,1768089.0,0.59308,8769529.0,20.16,1.858,197322.3504,150251.793048
761,600362,13.2653,51.6923,2.7623,4.9102,37.5,2.2955,8.959,44.1289,1.3733,1.0662,71.4286,1.5268,10.5821,46.1096,1.7862,11.895999999999999,58.6207,1.8944,1.3537,81.9432,2.3767,11.5405,100.0,2.0056,-1.647,16.72,16.72,16.83,16.32,17.0,12203532.0,0.5880500000000001,202145498.0,36.348,1.199,5789683.56516,3469813.66116
762,300130,32.7321,51.6485,36.936,48.0885,50.0,37.4824,-5.7524,-8.7899,16.9458,6.7354,-13.3333,15.6628,3.9762,-40.4743,43.1762,9.565,-45.4545,42.1281,9.797,-50.1541,36.8442,39.2435,-51.6667,37.3511,-0.323,12.36,12.45,12.48,12.1,12.4,1403782.0,0.48410000000000003,17241411.0,42.621,1.626,590681.62518,358415.115612
763,603356,40.8541,51.6174,,,6.25,,-1.222,-15.2384,16.918,8.2891,-15.7895,17.5123,,,,,,,19.3281,-4.8573,15.7482,26.3653,-6.25,16.4678,2.75,21.3,20.18,21.49,20.15,20.73,2088613.0,6.26459,43626024.0,35.5,4.326,284014.2,71014.2
764,603866,20.5732,51.6049,53.3445,49.4564,43.75,53.3445,24.3928,-3.2334,16.2567,21.4318,-2.381,16.2567,24.3198,10.1036,17.1238,16.5767,10.4583,17.1238,23.4226,17.8479,53.4048,49.0521,17.5258,53.4048,5.134,55.09,52.4,55.4,52.4,52.4,1091053.0,1.8437000000000001,58769096.0,48.325,7.944,2592678.634,326007.96606
765,300685,43.5089,51.5062,,,14.8148,,30.4957,36.9942,,,30.3571,,34.055,33.2674,,,-3.0403,,30.5883,43.6888,110.8442,96.6732,23.2143,110.8442,7.851,101.66,95.98,102.61,95.8,94.26,801756.0,4.00878,79032637.0,73.667,12.063,813280.0,203320.0
766,002757,56.4946,51.5042,14.1256,17.5078,49.1483,14.1256,48.7694,77.2227,10.6838,8.235,77.2431,10.6838,48.3905,66.5784,11.402000000000001,10.7556,66.5781,11.402000000000001,55.382,62.9254,12.9349,12.7202,62.9343,12.9349,0.709,29.84,29.63,29.93,29.38,29.63,212448.0,0.21791000000000002,6293732.0,30.157,3.668,331331.424,290921.5738
767,000790,31.1934,51.4714,26.1172,29.8548,51.8519,26.1172,8.1235,-33.1878,12.8197,51.2809,-33.162,12.8197,10.0888,-360.6556,1.6688,35.1719,-360.515,1.6688,2.739,108.0879,25.9843,21.5414,108.0982,25.9843,7.066,6.97,6.27,7.05,6.27,6.51,29633657.0,5.29412,197896108.0,17.499,3.559,390548.466842,390143.257528
768,000910,11.0708,51.1247,21.8979,8.0494,35.0649,21.0138,8.4288,35.1128,24.4848,0.7985,30.0,25.5457,11.7285,31.4461,23.4594,-5.4619,28.3019,24.6919,7.9138,38.0606,21.1797,6.9155,19.6078,20.299,0.703,18.63,18.59,18.64,17.85,18.5,3945285.0,0.74614,71592571.0,15.27,2.903,1034468.01,985079.740275
