,x,y,yd1,yvals
6256,1414425600,99.464172,5.591576093493242e-07,91.85996915770306
6257,1414512000,100.023285,5.593477190274486e-07,91.90828858766588
6258,1414598400,99.687836,5.595378596708686e-07,91.95662444444281
6259,1414684800,100.638283,5.597280312795855e-07,92.00497673070902
6260,1414944000,101.942863,5.602987318975122e-07,92.15013219319701
6261,1415030400,101.197388,5.604890273674138e-07,92.19855022417437
6262,1415116800,101.439667,5.606793538026111e-07,92.24698469801785
6263,1415203200,101.72979,5.608697112031053e-07,92.29543561740331
6264,1415289600,102.019913,5.610600995688951e-07,92.34390298500557
6265,1415548800,101.851456,5.616314504580428e-07,92.48940380386932
6266,1415635200,102.665672,5.618219626850175e-07,92.53793699109394
6267,1415721600,104.116295,5.62012505877289e-07,92.58648663991335
6268,1415808000,105.585594,5.622030800348559e-07,92.63505275300167
6269,1415894400,106.858391,5.623936851577198e-07,92.683635333035
6270,1416153600,106.680573,5.629656863180875e-07,92.82948190155855
6271,1416240000,108.065674,5.631564153021362e-07,92.8781303761258
6272,1416326400,107.316971,5.633471752514806e-07,92.92679533101455
6273,1416412800,108.851807,5.635379661661216e-07,92.97547676890076
6274,1416499200,109.001556,5.637287880460585e-07,93.02417469245995
6275,1416758400,111.023064,5.643014394776472e-07,93.17036740392734
6276,1416844800,110.059097,5.644923852187688e-07,93.21913129693121
6277,1416931200,111.369316,5.646833619251874e-07,93.26791168898478
6278,1417104000,111.303802,5.650654082339122e-07,93.36552198094307
6279,1417363200,107.69133,5.656387099367215e-07,93.51206122863834
6280,1417449600,107.279541,5.658298724349166e-07,93.56094067117385
6281,1417536000,108.496193,5.660210658984085e-07,93.60983663148704
6282,1417622400,108.084389,5.66212290327196e-07,93.65874911225296
6283,1417708800,107.625816,5.664035457212804e-07,93.70767811614701
6284,1417968000,105.192535,5.669774976953097e-07,93.8545642933542
6285,1418054400,106.802246,5.671688769505789e-07,93.90355941651615
6286,1418140800,104.771408,5.673602871711437e-07,93.95257107618329
6287,1418227200,104.462563,5.675517283570052e-07,94.00159927503103
6288,1418313600,102.693748,5.677432005081627e-07,94.05064401573532
6289,1418572800,101.28994,5.683178027534128e-07,94.19787751573824
6290,1418659200,99.904823,5.68509398765755e-07,94.24698845062085
6291,1418745600,102.394249,5.68701025743394e-07,94.29611594073663
6292,1418832000,105.426498,5.688926836863286e-07,94.34525998876131
6293,1418918400,104.612289,5.690843725945598e-07,94.39442059736939
6294,1419177600,105.697906,5.696596251110299e-07,94.54200181345232
6295,1419264000,105.323563,5.698514378804462e-07,94.59122869115049
6296,1419350400,104.827553,5.700432816151581e-07,94.64047214281004
6297,1419523200,106.680573,5.70427061980471e-07,94.73900877871279
6298,1419782400,106.605721,5.710029647681622e-07,94.88693810415975
6299,1419868800,105.30483999999998,5.711949942946514e-07,94.93628105576852
6300,1419955200,103.302063,5.713870547864373e-07,94.98564060006595
6301,1420128000,102.319397,5.717712686658972e-07,95.08440947742861
6302,1420387200,99.43689,5.723478217248084e-07,95.23268730552354
6303,1420473600,99.446251,5.725400680083715e-07,95.28214646213712
6304,1420560000,100.840714,5.727323452572305e-07,95.33162223016757
6305,1420646400,104.715256,5.729246534713861e-07,95.38111461228937
6306,1420732800,104.827553,5.731169926508373e-07,95.43062361117893
6307,1420992000,102.244522,5.736941959809697e-07,95.57925033520576
6308,1421078400,103.152313,5.738866590216058e-07,95.62882582791917
6309,1421164800,102.759262,5.740791530275387e-07,95.67841795077686
6310,1421251200,99.970337,5.742716779987673e-07,95.72802670645399
6311,1421337600,99.193558,5.744642339352926e-07,95.77765209762686
6312,1421683200,101.748512,5.752347673343551e-07,95.97632007077732
6313,1421769600,102.525291,5.754274780973609e-07,96.02602867955682
6314,1421856000,105.192535,5.756202198256636e-07,96.07575393988441
6315,1421942400,105.735344,5.758129925192619e-07,96.12549585443458
6316,1422201600,105.847649,5.763914963918351e-07,96.27482155017799
6317,1422288000,102.141586,5.765843929466182e-07,96.32463010837421
6318,1422374400,107.915932,5.76777320466698e-07,96.3744553341711
6319,1422460800,111.275742,5.769702789520736e-07,96.42429723024281
6320,1422547200,109.647324,5.771632684027461e-07,96.4741557992653
6321,1422806400,111.023064,5.777424225465393e-07,96.62383157079296
6322,1422892800,111.041771,5.779355358583964e-07,96.67375685837317
6323,1422979200,111.893402,5.781286801355493e-07,96.72369883228089
6324,1423065600,112.692047,5.783218553779988e-07,96.7736574951922
6325,1423152000,111.743088,5.785150615857448e-07,96.82363284978226
6326,1423411200,112.485352,5.790948660007584e-07,96.97365909037774
6327,1423497600,114.646355,5.792881960696891e-07,97.02370123843639
6328,1423584000,117.33351100000002,5.794815571039155e-07,97.0737600915503
6329,1423670400,118.81803899999998,5.796749491034386e-07,97.12383565239554
6330,1423756800,119.400589,5.798683720682573e-07,97.1739279236474
6331,1424102400,120.105263,5.806423735804959e-07,97.37446416622652
6332,1424188800,120.94149,5.808359513717963e-07,97.42464002964164
6333,1424275200,120.687782,5.810295601283923e-07,97.47483261951527
6334,1424361600,121.674324,5.812231998502852e-07,97.52504193852326
6335,1424620800,124.96283,5.818043048077398e-07,97.67577029710742
6336,1424707200,124.182976,5.819980683908175e-07,97.72604655940677
6337,1424793600,121.007233,5.821918629391908e-07,97.77633956421732
6338,1424880000,122.538734,5.82385688452861e-07,97.82664931421436
6339,1424966400,120.697182,5.825795449318267e-07,97.87697581207385
6340,1425225600,121.289131,5.831613001605026e-07,98.0280558195783
6341,1425312000,121.542801,5.833552805006532e-07,98.07844933563968
6342,1425398400,120.772346,5.835492918061007e-07,98.12885961294023
6343,1425484800,118.77108,5.837433340768438e-07,98.17928665415559
6344,1425571200,118.949585,5.839374073128835e-07,98.22973046196057
6345,1425830400,119.45697,5.845198128127793e-07,98.38116251166912
6346,1425916800,116.985886,5.847140099100039e-07,98.43167341258766
6347,1426003200,114.853058,5.849082379725243e-07,98.48220109347369
6348,1426089600,116.929497,5.851024970003413e-07,98.53274555700148
6349,1426176000,116.121483,5.852967869934542e-07,98.58330680584686
6350,1426435200,117.399284,5.85879842764571e-07,98.73509129104411
6351,1426521600,119.362991,5.860742566188685e-07,98.7857197079145
6352,1426608000,120.706596,5.862687014384631e-07,98.83636492347944
6353,1426694400,119.795204,5.86463177223353e-07,98.8870269404149
6354,1426780800,118.291885,5.866576839735398e-07,98.93770576139559
6355,1427040000,119.522736,5.872413900158766e-07,99.08984307536491
6356,1427126400,119.034157,5.874360206272483e-07,99.1405891392817
6357,1427212800,115.924164,5.876306822039156e-07,99.19135202062125
6358,1427299200,116.732201,5.878253747458797e-07,99.24213172205839
6359,1427385600,115.802032,5.880200982531396e-07,99.29292824626896
6360,1427644800,118.733505,5.886044545666973e-07,99.44541878229484
6361,1427731200,116.910706,5.88799301935142e-07,99.49628262435294
6362,1427817600,116.741592,5.889941802688835e-07,99.54716330256088
6363,1427904000,117.746933,5.891890895679205e-07,99.59806081959482
6364,1428249600,119.654259,5.89969036417032e-07,99.80181932949654
6365,1428336000,118.395248,5.901641005425507e-07,99.85280108079019
6366,1428422400,118.01001,5.903591956333651e-07,99.90379968696163
6367,1428508800,118.912003,5.905543216894763e-07,99.95481515068764
6368,1428595200,119.419373,5.90749478710883e-07,100.00584747464154
6369,1428854400,119.184486,5.913351355668817e-07,100.15904563463255
6370,1428940800,118.667725,5.915304164494734e-07,100.2101454262563
6371,1429027200,119.118713,5.917257282973619e-07,100.26126209148663
6372,1429113600,118.54557,5.919210711105457e-07,100.31239563299812
6373,1429200000,117.21138,5.921164448890267e-07,100.36354605346628
6374,1429459200,119.889153,5.92702752016246e-07,100.51709861536551
6375,1429545600,119.240868,5.928982496559112e-07,100.56831657841508
6376,1429632000,120.847511,5.93093778260873e-07,100.61955143379805
6377,1429718400,121.834076,5.932893378311306e-07,100.67080318419005
6378,1429804800,122.407204,5.934849283666849e-07,100.72207183226715
6379,1430064000,124.633965,5.940718857651242e-07,100.87597918935887
6380,1430150400,122.670296,5.942676001618633e-07,100.92731545492802
6381,1430236800,120.866318,5.944633455238982e-07,100.97866863155832
6382,1430323200,117.587212,5.946591218512298e-07,101.0300387219263
6383,1430409600,121.157585,5.94854929143857e-07,101.08142572870634
6384,1430668800,120.922684,5.954425368135173e-07,101.23568827427482
6385,1430755200,118.197945,5.956384679673294e-07,101.28714297345812
6386,1430841600,117.455666,5.958344300864383e-07,101.33861460243133
6387,1430928000,118.182167,5.96030423170843e-07,101.39010316386884
6388,1431014400,120.408821,5.962264472205443e-07,101.44160866044683
6389,1431273600,119.182259,5.968147051614244e-07,101.596226787776
6390,1431360000,118.75769,5.970108530723106e-07,101.6478000516687
6391,1431446400,118.88978600000002,5.972070319484926e-07,101.69939026407872
6392,1431532800,121.663658,5.974032417899711e-07,101.750997427681
6393,1431619200,121.493835,5.975994825967455e-07,101.80262154515196
6394,1431878400,122.833603,5.981883908088467e-07,101.95759564752575
6395,1431964800,122.720383,5.983847554768058e-07,102.00928760722206
6396,1432051200,122.71093,5.985811511100618e-07,102.06099653416345
6397,1432137600,123.96578999999998,5.987775777086133e-07,102.11272243102587
6398,1432224000,125.050819,5.989740352724617e-07,102.16446530048336
6399,1432569600,122.295799,5.997601751808161e-07,102.3716065577812
6400,1432656000,124.579063,5.99956787571145e-07,102.42343433034921
6401,1432742400,124.33374,6.001534309267705e-07,102.47527909156508
6402,1432828800,122.91851,6.003501052476919e-07,102.52714084410525
6403,1433088000,123.163811,6.00940314002234e-07,102.68282807642038
6404,1433174400,122.6166,6.011371121843402e-07,102.73475782100843
6405,1433260800,122.76754,6.01333941331743e-07,102.78670457029716
6406,1433347200,122.050491,6.015308014444417e-07,102.83866832696253
6407,1433433600,121.380615,6.01727692522437e-07,102.8906490936788
6408,1433692800,120.578629,6.023185515481993e-07,103.04669348089067
6409,1433779200,120.220108,6.025155664873795e-07,103.0987423145666
6410,1433865600,121.597626,6.027126123918552e-07,103.15080817167166
6411,1433952000,121.324005,6.02909689261628e-07,103.20289105487996
6412,1434038400,119.984238,6.031067970966962e-07,103.25499096686747
6413,1434297600,119.748367,6.036983063936796e-07,103.41139290226022
6414,1434384000,120.389938,6.038955380899326e-07,103.46356095611941
6415,1434470400,120.106895,6.040928007514825e-07,103.5157460521342
6416,1434556800,120.654121,6.04290094378328e-07,103.56794819298068
6417,1434643200,119.446442,6.044874189704704e-07,103.62016738133457
6418,1434902400,120.399376,6.050795785386735e-07,103.77692725819225
6419,1434988800,119.85215,6.052770269920008e-07,103.829214663328
6420,1435075200,120.871132,6.054745064106236e-07,103.88151912934791
6421,1435161600,120.295593,6.056720167945433e-07,103.9338406589278
6422,1435248000,119.587975,6.058695581437585e-07,103.98617925474207
6423,1435507200,117.493423,6.064623679831829e-07,104.14329746634837
6424,1435593600,118.34256,6.066600331935835e-07,104.19570435385606
6425,1435680000,119.446442,6.068577293692798e-07,104.24812832097598
6426,1435766400,119.295486,6.07055456510273e-07,104.30056937038296
6427,1436112000,118.880356,6.078466747272066e-07,104.51050444439204
6428,1436198400,118.587868,6.080445566946803e-07,104.56303094536668
6429,1436284800,115.644165,6.082424696274506e-07,104.61557454468073
6430,1436371200,113.285416,6.084404135255167e-07,104.66813524500981
6431,1436457600,116.314041,6.086383883888795e-07,104.72071304902977
6432,1436716800,118.55956299999998,6.092324987707443e-07,104.87854910998601
6433,1436803200,118.512383,6.094305974952919e-07,104.9311953555216
6434,1436889600,119.654015,6.096287271851353e-07,104.9838587181248
6435,1436976000,121.248528,6.098268878402754e-07,105.03653920047111
6436,1437062400,122.295799,6.100250794607113e-07,105.08923680523549
6437,1437321600,124.607368,6.106198401137971e-07,105.2474323807927
6438,1437408000,123.361961,6.108181555954176e-07,105.30019850198426
6439,1437494400,118.144432,6.11016502042335e-07,105.35298175897151
6440,1437580800,118.087807,6.11214879454548e-07,105.40578215442906
6441,1437667200,117.465096,6.114132878320578e-07,105.45859969103287
6442,1437926400,115.832848,6.120086987563636e-07,105.6171551744751
6443,1438012800,116.408379,6.122072309950583e-07,105.67004130241764
6444,1438099200,116.040428,6.124057941990486e-07,105.72294458488307
6445,1438185600,115.45546000000002,6.126043883683358e-07,105.77586502454665
6446,1438272000,114.445923,6.128030135029185e-07,105.82880262408469
6447,1438531200,111.747543,6.133990746984453e-07,105.98771840869608
6448,1438617600,108.162247,6.135978236942129e-07,106.04072467448361
6449,1438704000,108.879303,6.137966036552774e-07,106.09374811352245
6450,1438790400,109.116234,6.139954145816375e-07,106.14678872848731
6451,1438876800,109.48587,6.141942564732944e-07,106.19984652205358
6452,1439136000,113.466499,6.14790967940041e-07,106.35912300111806
6453,1439222400,107.561905,6.149899336928827e-07,106.41224953584594
6454,1439308800,109.220497,6.151889304110201e-07,106.46539326255197
6455,1439395200,109.135193,6.153879580944541e-07,106.51855418391233
6456,1439481600,109.902893,6.15587016743184e-07,106.57173230260264
6457,1439740800,111.040215,6.161843784811518e-07,106.73136986940403
6458,1439827200,110.41468,6.163835609910665e-07,106.78461680416626
6459,1439913600,109.002518,6.165827744662778e-07,106.83788094963472
6460,1440000000,106.765793,6.167820189067849e-07,106.89116230848583
6461,1440086400,100.235687,6.169812943125887e-07,106.94446088339396
6462,1440345600,97.733597,6.175793063217763e-07,107.10445993121641
6463,1440432000,98.321205,6.177787055887652e-07,107.15782739710778
6464,1440518400,103.960411,6.179781358210494e-07,107.21121209243404
6465,1440604800,107.02169,6.181775970186305e-07,107.26461401986978
6466,1440691200,107.372368,6.183770891815074e-07,107.31803318209029
6467,1440950400,106.870049,6.18975751461916e-07,107.47839410421807
6468,1441036800,102.093315,6.191753674859778e-07,107.53188223233406
6469,1441123200,106.471985,6.193750144753362e-07,107.58538760861177
6470,1441209600,104.604881,6.195746924299902e-07,107.63891023572694
6471,1441296000,103.562332,6.19774401349941e-07,107.69245011635553
6472,1441641600,106.44355,6.205735466827054e-07,107.9067822275066
6473,1441728000,104.39637,6.207734104291373e-07,107.96040841583067
6474,1441814400,106.689964,6.209733051408649e-07,108.01405187372063
6475,1441900800,108.244316,6.211732308178893e-07,108.06771260385119
6476,1442160000,109.286827,6.217731936407385e-07,108.22879845444118
6477,1442246400,110.206169,6.219732431789477e-07,108.28252830028862
6478,1442332800,110.329376,6.221733236824526e-07,108.33627543175442
6479,1442419200,107.969444,6.223734351512541e-07,108.39003985151282
6480,1442505600,107.524002,6.225735775853514e-07,108.44382156224015
6481,1442764800,109.192062,6.231741906794216e-07,108.60527046698758
6482,1442851200,107.476608,6.233744569747038e-07,108.65912136834368
6483,1442937600,108.348557,6.235747542352828e-07,108.71298957404474
6484,1443024000,108.993042,6.237750824611574e-07,108.76687508676685
6485,1443110400,108.718178,6.239754416523287e-07,108.82077790918595
6486,1443369600,106.56675,6.245767050176189e-07,108.98259026137464
6487,1443456000,103.363312,6.247771880699751e-07,109.03656234933294
6488,1443542400,104.538551,6.24977702087627e-07,109.09055176036486
6489,1443628800,103.856148,6.251782470705756e-07,109.14455849714568
6490,1443715200,104.614357,6.253788230188199e-07,109.19858256235034
6491,1443974400,104.993469,6.259807366553312e-07,109.36075875526444
6492,1444060800,105.495781,6.261814364647602e-07,109.41485216092042
6493,1444147200,104.993469,6.263821672394861e-07,109.46896290837753
6494,1444233600,103.780327,6.265829289795078e-07,109.52309100031107
6495,1444320000,106.263466,6.267837216848261e-07,109.57723643939664
6496,1444579200,105.77063,6.273862855925572e-07,109.7397768663202
6497,1444665600,105.950699,6.275872021590604e-07,109.79399172076853
6498,1444752000,104.453232,6.277881496908594e-07,109.84822393574541
6499,1444838400,106.017059,6.27989128187955e-07,109.9024735139269
6500,1444924800,105.239891,6.281901376503463e-07,109.95674045798796
6501,1445184000,105.893852,6.287933518292986e-07,110.11964551220501
6502,1445270400,107.82728600000002,6.289944851528747e-07,110.17398194653958
6503,1445356800,107.817802,6.291956494417476e-07,110.22833576013159
6504,1445443200,109.466919,6.293968446959162e-07,110.28270695565516
6505,1445529600,112.859917,6.295980709153814e-07,110.33709553578649
6506,1445788800,109.258415,6.302019353655536e-07,110.50036561058073
6507,1445875200,108.566544,6.304032854462039e-07,110.55482375589702
6508,1445961600,113.039986,6.306046664921498e-07,110.60929929919757
6509,1446048000,114.234177,6.308060785033923e-07,110.66379224315835
6510,1446134400,113.25798,6.310075214799306e-07,110.71830259045521
6511,1446393600,114.850227,6.316120362013239e-07,110.88193807911091
6512,1446480000,116.16761,6.318136030390471e-07,110.93651806650303
6513,1446566400,115.627396,6.320152008420669e-07,110.99111547060761
6514,1446652800,115.094368,6.322168296103825e-07,111.0457302941004
6515,1446739200,115.227623,6.324184893439948e-07,111.1003625396562
6516,1446998400,114.761238,6.330236543366081e-07,111.26436383545752
6517,1447084800,111.144302,6.332254379314052e-07,111.31906579602037
6518,1447171200,110.516113,6.33427252491498e-07,111.37378519202389
6519,1447257600,110.14489,6.336290980168878e-07,111.42852202614279
6520,1447344000,106.92773400000002,6.338309745075729e-07,111.4832763010528
6521,1447603200,108.679085,6.344367897714073e-07,111.64764379728376
6522,1447689600,108.2127,6.346387901232773e-07,111.70246786211248
6523,1447776000,111.639236,6.348408214404442e-07,111.75730938110905
6524,1447862400,113.057449,6.350428837229069e-07,111.81216835694909
6525,1447948800,113.55241399999998,6.352449769706663e-07,111.86704479230832
6526,1448208000,112.077087,6.35851442505721e-07,112.03177888225287
6527,1448294400,113.152649,6.360536596146646e-07,112.08672518244111
6528,1448380800,112.343605,6.36255907688905e-07,112.14168895552564
6529,1448553600,112.134209,6.366604967332739e-07,112.25166893108428
6530,1448812800,112.600594,6.372676125395486e-07,112.41677000802645
6531,1448899200,111.686836,6.374700464055664e-07,112.47183867466958
6532,1448985600,110.67791,6.376725112368797e-07,112.52692483293708
6533,1449072000,109.64994,6.378750070334897e-07,112.58202848550332
6534,1449158400,113.29541,6.380775337953955e-07,112.63714963504424
6535,1449417600,112.581558,6.386852998728914e-07,112.80261809226783
6536,1449504000,112.533966,6.388879504959819e-07,112.85780925646111
6537,1449590400,110.049706,6.390906320843694e-07,112.91301793100558
6538,1449676800,110.573204,6.392933446380525e-07,112.96824411857665
6539,1449763200,107.727272,6.394960881570323e-07,113.02348782185072
6540,1450022400,107.060997,6.40104504505748e-07,113.18932405264013
6541,1450108800,105.166855,6.403073718859128e-07,113.24463784547731
6542,1450195200,105.975899,6.40510270231373e-07,113.29996916739378
6543,1450281600,103.729607,6.407131995421303e-07,113.35531802106539
6544,1450368000,100.921738,6.409161598181829e-07,113.41068440916649
6545,1450627200,102.159111,6.415252264381197e-07,113.57688880680564
6546,1450713600,102.063919,6.417283105753574e-07,113.63232535938164
6547,1450800000,103.377434,6.419314256778918e-07,113.68777945976512
6548,1450886400,102.825378,6.421345717457218e-07,113.74325111063058
6549,1451232000,101.673683,6.429474656700053e-07,113.96531327242758
6550,1451318400,103.50116,6.431507665643171e-07,114.02087271583696
6551,1451404800,102.14959,6.433540984239244e-07,114.07644972578146
6552,1451491200,100.188835,6.435574612488286e-07,114.13204430493647
6553,1451836800,100.274513,6.443712222014061e-07,114.35459836716791
6554,1451923200,97.761681,6.445747398527908e-07,114.41028083250546
6555,1452009600,95.848511,6.447782884694721e-07,114.46598088310634
6556,1452096000,91.803276,6.449818680514493e-07,114.52169852164491
6557,1452182400,92.288696,6.45185478598723e-07,114.57743375079724
6558,1452441600,93.783073,6.457964960323208e-07,114.74474500868962
6559,1452528000,95.144165,6.460002304407795e-07,114.80055062705071
6560,1452614400,92.69799,6.462039958145338e-07,114.85637384940173
6561,1452700800,94.725372,6.464077921535849e-07,114.91221467841876
6562,1452787200,92.450516,6.466116194579317e-07,114.96807311677776
6563,1453132800,92.003166,6.474272383282821e-07,115.19168301713444
6564,1453219200,92.1269,6.476312204591105e-07,115.24762954233086
6565,1453305600,91.6605,6.478352335552346e-07,115.30359369292171
6566,1453392000,96.533836,6.480392776166555e-07,115.35957547158114
6567,1453651200,94.649239,6.486515955926941e-07,115.52762660272947
6568,1453737600,95.172729,6.488557635152998e-07,115.58367892041974
6569,1453824000,88.91925,6.490599624032012e-07,115.6397488795568
6570,1453910400,89.556976,6.492641922563993e-07,115.69583648281503
6571,1453996800,92.650391,6.494684530748931e-07,115.75194173287014
6572,1454256000,91.784241,6.500814213221529e-07,115.92036339057233
6573,1454342400,89.92819200000002,6.50285806001832e-07,115.97653925457018
6574,1454428800,91.708099,6.504902216468069e-07,116.03273277874155
6575,1454515200,92.444969,6.506946682570785e-07,116.08894396576227
6576,1454601600,89.97592900000002,6.508991458326458e-07,116.14517281830808
6577,1454860800,90.923355,6.51512764351126e-07,116.3139653958483
6578,1454947200,90.904213,6.517173657878782e-07,116.37026493724716
6579,1455033600,90.215187,6.519219981899272e-07,116.42658215754795
6580,1455120000,89.66971600000002,6.521266615572717e-07,116.48291705942643
6581,1455206400,89.947243,6.52331355889913e-07,116.53926964555706
6582,1455552000,92.483246,6.531504428734395e-07,116.76485688611456
6583,1455638400,93.899597,6.533552920325613e-07,116.8212979336397
6584,1455724800,92.119606,6.535601721569799e-07,116.87775668146958
6585,1455811200,91.90905,6.537650832466942e-07,116.93423313227993
6586,1456070400,92.712921,6.543800023076155e-07,117.10376872934796
6587,1456156800,90.617134,6.545850372585145e-07,117.1603160188348
6588,1456243200,91.966469,6.547901031747106e-07,117.2168810246784
6589,1456329600,92.598099,6.54995200056202e-07,117.27346374955482
6590,1456416000,92.741638,6.552003279029904e-07,117.33006419613992
6591,1456675200,92.531113,6.558158972351316e-07,117.49997189289809
6592,1456761600,96.205925,6.560211489431048e-07,117.55664325306998
6593,1456848000,96.416466,6.562264316163736e-07,117.61333234832705
6594,1456934400,97.134209,6.564317452549393e-07,117.67003918134515
6595,1457020800,98.579269,6.566370898588005e-07,117.72676375479898
6596,1457280000,97.488304,6.572533094621629e-07,117.89704394453133
6597,1457366400,96.68441,6.57458777927209e-07,117.95383950648409
6598,1457452800,96.770554,6.576642773575519e-07,118.01065282224897
6599,1457539200,96.81839,6.578698077531904e-07,118.06748389450274
6600,1457625600,97.861526,6.580753691141258e-07,118.12433272592102
6601,1457884800,98.110329,6.586922389887079e-07,118.29498580191125
6602,1457971200,100.081726,6.588979242108281e-07,118.35190569673841
6603,1458057600,101.411957,6.59103640398244e-07,118.40884336410647
6604,1458144000,101.24926,6.593093875509566e-07,118.46579880669117
6605,1458230400,101.364082,6.59515165668965e-07,118.5227720271672
6606,1458489600,101.354515,6.601326858147682e-07,118.69379838269992
6607,1458576000,102.129684,6.603385877939613e-07,118.75084274149651
6608,1458662400,101.565056,6.605445207384513e-07,118.80790489156277
6609,1458748800,101.12484,6.607504846482368e-07,118.86498483557216
6610,1459094400,100.665497,6.615746499403423e-07,119.09348260456
6611,1459180800,103.048386,6.617807686766096e-07,119.15065155842183
6612,1459267200,104.847527,6.619869183781724e-07,119.20783832227937
6613,1459353600,104.302032,6.62193099045032e-07,119.26504289880904
6614,1459440000,105.259033,6.623993106771873e-07,119.32226529068635
6615,1459699200,106.340446,6.630181313654316e-07,119.49403938515536
6616,1459785600,105.086777,6.632244668587717e-07,119.55133306517564
6617,1459872000,106.187309,6.634308333174087e-07,119.60864457392029
6618,1459958400,103.871399,6.636372307413412e-07,119.66597391406458
6619,1460044800,103.986237,6.638436591305705e-07,119.72332108828414
6620,1460304000,104.330734,6.644631300900348e-07,119.89546964214742
6621,1460390400,105.689674,6.646696823404489e-07,119.9528881794214
6622,1460476800,107.220863,6.648762655561594e-07,120.01032456414794
6623,1460563200,107.278267,6.650828797371654e-07,120.0677787990013
6624,1460649600,105.125053,6.652895248834683e-07,120.12525088665802
6625,1460908800,102.856995,6.659096461141529e-07,120.29777429319961
6626,1460995200,102.311501,6.661164151216406e-07,120.35531781882241
6627,1461081600,102.522049,6.66323215094424e-07,120.41287921062451
6628,1461168000,101.411957,6.665300460325042e-07,120.4704584712822
6629,1461254400,101.134422,6.667369079358799e-07,120.52805560347099
6630,1461513600,100.560219,6.673576794377857e-07,120.7009542559747
6631,1461600000,99.86161,6.675646652023463e-07,120.75862290104033
6632,1461686400,93.612503,6.677716819322038e-07,120.81630943101322
6633,1461772800,90.751106,6.679787296273568e-07,120.87401384857003
6634,1461859200,89.707985,6.681858082878066e-07,120.93173615638477
6635,1462118400,89.612282,6.688072300609323e-07,121.1050104481352
6636,1462204800,91.086044,6.69014432582567e-07,121.16280434373812
6637,1462291200,90.138626,6.692216660694974e-07,121.22061614297729
6638,1462377600,89.772751,6.694289305217245e-07,121.27844584852721
6639,1462464000,89.272095,6.696362259392473e-07,121.33629346306304
6640,1462723200,89.3395,6.70258297983594e-07,121.50994378734367
6641,1462809600,89.94606800000003,6.704657172623017e-07,121.5678630645798
6642,1462896000,89.069908,6.706731675063061e-07,121.62580026417857
6643,1462982400,86.980591,6.708806487156062e-07,121.68375538881651
6644,1463068800,87.153908,6.71088160890203e-07,121.74172844116856
6645,1463328000,90.388962,6.717108832057697e-07,121.915755191264
6646,1463414400,90.013474,6.719185192415514e-07,121.97379998122653
6647,1463500800,91.043686,6.721261862426288e-07,122.03186271228083
6648,1463587200,90.69706,6.723338842090028e-07,122.08994338710124
6649,1463673600,91.679131,6.725416131406727e-07,122.14804200836352
6650,1463932800,92.844124,6.731649857274604e-07,122.32244557755712
6651,1464019200,94.259468,6.73372838520315e-07,122.38061601134211
6652,1464105600,95.915504,6.735807222784665e-07,122.43880440494547
6653,1464192000,96.676132,6.737886370019135e-07,122.49701076104327
6654,1464278400,96.618355,6.739965826906573e-07,122.55523508231147
6655,1464624000,96.146599,6.748286750985938e-07,122.7883120725885
6656,1464710400,94.798653,6.750367756138181e-07,122.84662625983606
6657,1464796800,94.086182,6.752449070943392e-07,122.90495842830626
6658,1464883200,94.278725,6.75453069540156e-07,122.96330858067404
6659,1465142400,94.962318,6.760777426693847e-07,123.13846696791654
6660,1465228800,95.34745,6.762860289763864e-07,123.19688908262845
6661,1465315200,95.260803,6.764943462486849e-07,123.25532919461568
6662,1465401600,95.944397,6.767026944862789e-07,123.31378730655229
6663,1465488000,95.154907,6.769110736891698e-07,123.37226342111444
6664,1465747200,93.720306,6.775363970896184e-07,123.54779980730746
6665,1465833600,93.835823,6.777449001536941e-07,123.60634795912597
6666,1465920000,93.527725,6.779534341830655e-07,123.6649141269462
6667,1466006400,93.922485,6.781619991777336e-07,123.72349831344422
6668,1466092800,91.785042,6.783705951376974e-07,123.78210052129589
6669,1466352000,91.563599,6.789965688093671e-07,123.95801529972402
6670,1466438400,92.343475,6.792052886305158e-07,124.01668961974235
6671,1466524800,91.996872,6.794140394169612e-07,124.07538197449082
6672,1466611200,92.526405,6.796228211687028e-07,124.1340923666454
6673,1466697600,89.926819,6.798316338857401e-07,124.19282079888069
6674,1466956800,88.617378,6.804582578286304e-07,124.36911436282719
6675,1467043200,90.109749,6.806671944068525e-07,124.42791498214069
6676,1467129600,90.889633,6.808761619503714e-07,124.48673365491254
6677,1467216000,92.045006,6.81085160459186e-07,124.54557038381756
6678,1467302400,92.324219,6.812941899332974e-07,124.60442517153149
6679,1467648000,91.45768,6.821306174827037e-07,124.84002496398432
6680,1467734400,91.977615,6.823398017832956e-07,124.89897008587354
6681,1467820800,92.372368,6.825490170491842e-07,124.95793328262414
6682,1467907200,93.084846,6.827582632803685e-07,125.01691455691162
6683,1468166400,93.373688,6.833861877656998e-07,125.19396687174753
6684,1468252800,93.797318,6.835955578580689e-07,125.25302048293543
6685,1468339200,93.267769,6.838049589157348e-07,125.31209218503705
6686,1468425600,95.116379,6.840143909386963e-07,125.37118198072812
6687,1468512000,95.106743,6.842238539269547e-07,125.43028987268292
6688,1468771200,96.117714,6.848524286835058e-07,125.60772215288966
6689,1468857600,96.156219,6.850620155329491e-07,125.66690245665689
6690,1468944000,96.242867,6.852716333476879e-07,125.7261008700658
